Country,Creditor,Creditor Type,US$,source
Ghana,Spain,Bilateral,10584313.2,International Debt Statistics (IDS) Database (December 2025)
Ghana,Spain,Private,46558303.5,International Debt Statistics (IDS) Database (December 2025)
Ghana,Sweden,Private,18382296.6,International Debt Statistics (IDS) Database (December 2025)
Ghana,Turkiye,Bilateral,62317000.0,International Debt Statistics (IDS) Database (December 2025)
Ghana,United Kingdom,Private,595344719.8,International Debt Statistics (IDS) Database (December 2025)
Ghana,United States,Bilateral,131831000.0,International Debt Statistics (IDS) Database (December 2025)
Ghana,United States,Private,182472000.0,International Debt Statistics (IDS) Database (December 2025)
Ghana,World Bank-IDA                         ,Multilateral,6372715000.0,International Debt Statistics (IDS) Database (December 2025)
Guinea,African Dev. Bank         ,Multilateral,260403082.0,International Debt Statistics (IDS) Database (December 2025)
Guinea,African Export-Import Bank,Multilateral,100000000.0,International Debt Statistics (IDS) Database (December 2025)
Guinea,Angola,Bilateral,72243000.0,International Debt Statistics (IDS) Database (December 2025)
Guinea,Arab Bank for Economic Dev. in Africa (BADEA),Multilateral,118912288.0,International Debt Statistics (IDS) Database (December 2025)
Guinea,Belgium,Bilateral,1457576.7,International Debt Statistics (IDS) Database (December 2025)
Guinea,Bulgaria,Bilateral,8003000.0,International Debt Statistics (IDS) Database (December 2025)
Guinea,China,Bilateral,1141314285.7,International Debt Statistics (IDS) Database (December 2025)
Guinea,China,Private,508326497.7,International Debt Statistics (IDS) Database (December 2025)
Guinea,"Congo, Rep.",Bilateral,0.0,International Debt Statistics (IDS) Database (December 2025)
Guinea,Economic Community of West African States (ECOWAS),Multilateral,14564759.3,International Debt Statistics (IDS) Database (December 2025)
Guinea,European Economic Community (EEC),Multilateral,860000.0,International Debt Statistics (IDS) Database (December 2025)
Guinea,European Investment Bank,Multilateral,132970888.8,International Debt Statistics (IDS) Database (December 2025)
Guinea,France,Bilateral,114203160.3,International Debt Statistics (IDS) Database (December 2025)
Guinea,India,Bilateral,400000.0,International Debt Statistics (IDS) Database (December 2025)
Guinea,International Fund for Agricultural Dev.,Multilateral,30349821.1,International Debt Statistics (IDS) Database (December 2025)
Guinea,Iraq,Bilateral,3000000.0,International Debt Statistics (IDS) Database (December 2025)
Guinea,Islamic Dev. Bank,Multilateral,518738669.6,International Debt Statistics (IDS) Database (December 2025)
Guinea,Italy,Bilateral,3665239.2,International Debt Statistics (IDS) Database (December 2025)
Guinea,Italy,Private,79442605.2,International Debt Statistics (IDS) Database (December 2025)
Guinea,"Korea, Republic of",Bilateral,999876.4,International Debt Statistics (IDS) Database (December 2025)
Guinea,Kuwait,Bilateral,78126319.3,International Debt Statistics (IDS) Database (December 2025)
Guinea,Libya,Bilateral,20000000.0,International Debt Statistics (IDS) Database (December 2025)
Guinea,Morocco,Bilateral,7000000.0,International Debt Statistics (IDS) Database (December 2025)
Guinea,Netherlands,Private,0.0,International Debt Statistics (IDS) Database (December 2025)
Guinea,OPEC Fund for International Dev.,Multilateral,27615000.0,International Debt Statistics (IDS) Database (December 2025)
Guinea,Qatar,Bilateral,42500000.0,International Debt Statistics (IDS) Database (December 2025)
Guinea,Romania,Bilateral,1252000.0,International Debt Statistics (IDS) Database (December 2025)
Guinea,Saudi Arabia,Bilateral,84189866.6,International Debt Statistics (IDS) Database (December 2025)
Guinea,Serbia,Private,16165000.0,International Debt Statistics (IDS) Database (December 2025)
Guinea,Thailand,Bilateral,1293000.0,International Debt Statistics (IDS) Database (December 2025)
Guinea,United Kingdom,Private,4804912.5,International Debt Statistics (IDS) Database (December 2025)
Guinea,World Bank-IDA                         ,Multilateral,700201000.0,International Debt Statistics (IDS) Database (December 2025)
Guinea-Bissau,African Dev. Bank         ,Multilateral,39929993.8,International Debt Statistics (IDS) Database (December 2025)
Guinea-Bissau,Angola,Bilateral,49146000.0,International Debt Statistics (IDS) Database (December 2025)
Guinea-Bissau,Arab Bank for Economic Dev. in Africa (BADEA),Multilateral,9146000.0,International Debt Statistics (IDS) Database (December 2025)
Guinea-Bissau,Bondholders,Private,495233000.0,International Debt Statistics (IDS) Database (December 2025)
Guinea-Bissau,Brazil,Bilateral,1900000.0,International Debt Statistics (IDS) Database (December 2025)
Guinea-Bissau,Central Bank of West African States (BCEAO),Multilateral,170167983.0,International Debt Statistics (IDS) Database (December 2025)
Guinea-Bissau,Economic Community of West African States (ECOWAS),Multilateral,2399607.7,International Debt Statistics (IDS) Database (December 2025)
Guinea-Bissau,India,Bilateral,20707000.0,International Debt Statistics (IDS) Database (December 2025)
Guinea-Bissau,International Fund for Agricultural Dev.,Multilateral,11043267.3,International Debt Statistics (IDS) Database (December 2025)
Guinea-Bissau,Islamic Dev. Bank,Multilateral,23863213.6,International Debt Statistics (IDS) Database (December 2025)
Guinea-Bissau,Kuwait,Bilateral,27579152.5,International Debt Statistics (IDS) Database (December 2025)
Guinea-Bissau,Libya,Bilateral,3770000.0,International Debt Statistics (IDS) Database (December 2025)
Guinea-Bissau,OPEC Fund for International Dev.,Multilateral,9315000.0,International Debt Statistics (IDS) Database (December 2025)
Guinea-Bissau,Pakistan,Bilateral,2211000.0,International Debt Statistics (IDS) Database (December 2025)
Guinea-Bissau,Russian Federation,Bilateral,0.0,International Debt Statistics (IDS) Database (December 2025)
Guinea-Bissau,Saudi Arabia,Bilateral,13083200.0,International Debt Statistics (IDS) Database (December 2025)
Guinea-Bissau,Spain,Bilateral,5282000.0,International Debt Statistics (IDS) Database (December 2025)
Guinea-Bissau,West African Development Bank - BOAD,Multilateral,210101371.5,International Debt Statistics (IDS) Database (December 2025)
Guinea-Bissau,World Bank-IDA                         ,Multilateral,215294000.0,International Debt Statistics (IDS) Database (December 2025)
Kenya,African Dev. Bank         ,Multilateral,3892767530.0,International Debt Statistics (IDS) Database (December 2025)
Kenya,African Export-Import Bank,Multilateral,279022567.5,International Debt Statistics (IDS) Database (December 2025)
Kenya,Arab African International Bank,Multilateral,8716000.0,International Debt Statistics (IDS) Database (December 2025)
Kenya,Arab Bank for Economic Dev. in Africa (BADEA),Multilateral,44292000.0,International Debt Statistics (IDS) Database (December 2025)
Kenya,Austria,Bilateral,2291813.4,International Debt Statistics (IDS) Database (December 2025)
Kenya,Austria,Private,14673423.6,International Debt Statistics (IDS) Database (December 2025)
Kenya,Belgium,Bilateral,84117655.2,International Debt Statistics (IDS) Database (December 2025)
Kenya,Belgium,Private,87779777.7,International Debt Statistics (IDS) Database (December 2025)
Kenya,Bondholders,Private,6600000000.0,International Debt Statistics (IDS) Database (December 2025)
Kenya,China,Bilateral,5367181239.9,International Debt Statistics (IDS) Database (December 2025)
Kenya,Denmark,Bilateral,1408251.6,International Debt Statistics (IDS) Database (December 2025)
Kenya,Eastern & Southern African Trade & Dev. Bank (TDB),Multilateral,1432372816.7,International Debt Statistics (IDS) Database (December 2025)
Kenya,European Economic Community (EEC),Multilateral,5978869.5,International Debt Statistics (IDS) Database (December 2025)
Kenya,European Investment Bank,Multilateral,188757741.0,International Debt Statistics (IDS) Database (December 2025)
Kenya,Finland,Bilateral,1234213.2,International Debt Statistics (IDS) Database (December 2025)
Kenya,France,Bilateral,742253602.9,International Debt Statistics (IDS) Database (December 2025)
Kenya,France,Private,12847037.4,International Debt Statistics (IDS) Database (December 2025)
Kenya,"Germany, Fed. Rep. of",Bilateral,330883872.7,International Debt Statistics (IDS) Database (December 2025)
Kenya,"Germany, Fed. Rep. of",Private,32273428.5,International Debt Statistics (IDS) Database (December 2025)
Kenya,Hungary,Bilateral,2548000.0,International Debt Statistics (IDS) Database (December 2025)
Kenya,India,Bilateral,49644000.0,International Debt Statistics (IDS) Database (December 2025)
Kenya,International Fund for Agricultural Dev.,Multilateral,279485695.0,International Debt Statistics (IDS) Database (December 2025)
Kenya,Israel,Private,8801000.0,International Debt Statistics (IDS) Database (December 2025)
Kenya,Italy,Bilateral,118688091.6,International Debt Statistics (IDS) Database (December 2025)
Kenya,Italy,Private,419915015.7,International Debt Statistics (IDS) Database (December 2025)
Kenya,Japan,Bilateral,1166466645.4,International Debt Statistics (IDS) Database (December 2025)
Kenya,"Korea, Republic of",Bilateral,64918957.2,International Debt Statistics (IDS) Database (December 2025)
Kenya,Kuwait,Bilateral,10641337.9,International Debt Statistics (IDS) Database (December 2025)
Kenya,Netherlands,Private,16823946.6,International Debt Statistics (IDS) Database (December 2025)
Kenya,Nordic Development Fund,Multilateral,13271947.5,International Debt Statistics (IDS) Database (December 2025)
Kenya,Nordic Investment Bank,Multilateral,8311200.0,International Debt Statistics (IDS) Database (December 2025)
Kenya,OPEC Fund for International Dev.,Multilateral,21555000.0,International Debt Statistics (IDS) Database (December 2025)
Kenya,Saudi Arabia,Bilateral,25136266.7,International Debt Statistics (IDS) Database (December 2025)
Kenya,South Africa,Private,194925700.0,International Debt Statistics (IDS) Database (December 2025)
Kenya,Spain,Bilateral,86247281.2,International Debt Statistics (IDS) Database (December 2025)
Kenya,Spain,Private,11611785.3,International Debt Statistics (IDS) Database (December 2025)
Kenya,Switzerland,Private,69526134.6,International Debt Statistics (IDS) Database (December 2025)
Kenya,United Arab Emirates,Bilateral,7165146.3,International Debt Statistics (IDS) Database (December 2025)
Kenya,United Kingdom,Private,52714117.6,International Debt Statistics (IDS) Database (December 2025)
Kenya,United States,Bilateral,5170000.0,International Debt Statistics (IDS) Database (December 2025)
Kenya,World Bank-IBRD                         ,Multilateral,1947156000.0,International Debt Statistics (IDS) Database (December 2025)
Kenya,World Bank-IDA                         ,Multilateral,11872969000.0,International Debt Statistics (IDS) Database (December 2025)
Lesotho,African Dev. Bank         ,Multilateral,147217237.7,International Debt Statistics (IDS) Database (December 2025)
Lesotho,Arab Bank for Economic Dev. in Africa (BADEA),Multilateral,31967000.0,International Debt Statistics (IDS) Database (December 2025)
Lesotho,China,Bilateral,181579762.1,International Debt Statistics (IDS) Database (December 2025)
Lesotho,European Investment Bank,Multilateral,62749944.2,International Debt Statistics (IDS) Database (December 2025)
Lesotho,France,Private,2414403.6,International Debt Statistics (IDS) Database (December 2025)
Lesotho,India,Bilateral,1132000.0,International Debt Statistics (IDS) Database (December 2025)
Lesotho,International Fund for Agricultural Dev.,Multilateral,31528828.3,International Debt Statistics (IDS) Database (December 2025)
Lesotho,Kuwait,Bilateral,18951128.5,International Debt Statistics (IDS) Database (December 2025)
Lesotho,OPEC Fund for International Dev.,Multilateral,15517000.0,International Debt Statistics (IDS) Database (December 2025)
Lesotho,Saudi Arabia,Bilateral,13805600.0,International Debt Statistics (IDS) Database (December 2025)
Lesotho,South Africa,Bilateral,0.0,International Debt Statistics (IDS) Database (December 2025)
Lesotho,United Arab Emirates,Bilateral,4544588.2,International Debt Statistics (IDS) Database (December 2025)
Lesotho,World Bank-IDA                         ,Multilateral,504651000.0,International Debt Statistics (IDS) Database (December 2025)
Liberia,African Dev. Bank         ,Multilateral,213492055.1,International Debt Statistics (IDS) Database (December 2025)
Liberia,African Export-Import Bank,Multilateral,6400000.0,International Debt Statistics (IDS) Database (December 2025)
Liberia,Arab Bank for Economic Dev. in Africa (BADEA),Multilateral,31195000.0,International Debt Statistics (IDS) Database (December 2025)
Liberia,China,Bilateral,49604203.2,International Debt Statistics (IDS) Database (December 2025)
Liberia,Economic Community of West African States (ECOWAS),Multilateral,1207000.0,International Debt Statistics (IDS) Database (December 2025)
Liberia,European Investment Bank,Multilateral,35712187.5,International Debt Statistics (IDS) Database (December 2025)
Liberia,India,Bilateral,1080000.0,International Debt Statistics (IDS) Database (December 2025)
Liberia,International Fund for Agricultural Dev.,Multilateral,40029293.9,International Debt Statistics (IDS) Database (December 2025)
Liberia,Israel,Private,27093473.1,International Debt Statistics (IDS) Database (December 2025)
Liberia,Kuwait,Bilateral,21386491.5,International Debt Statistics (IDS) Database (December 2025)
Liberia,OPEC Fund for International Dev.,Multilateral,11564000.0,International Debt Statistics (IDS) Database (December 2025)
Liberia,Saudi Arabia,Bilateral,40169333.3,International Debt Statistics (IDS) Database (December 2025)
Liberia,United Arab Emirates,Bilateral,0.0,International Debt Statistics (IDS) Database (December 2025)
Liberia,World Bank-IDA                         ,Multilateral,929174000.0,International Debt Statistics (IDS) Database (December 2025)
Madagascar,African Dev. Bank         ,Multilateral,497669511.4,International Debt Statistics (IDS) Database (December 2025)
Madagascar,Algeria,Bilateral,73720000.0,International Debt Statistics (IDS) Database (December 2025)
Madagascar,Angola,Bilateral,3000000.0,International Debt Statistics (IDS) Database (December 2025)
Madagascar,Arab Bank for Economic Dev. in Africa (BADEA),Multilateral,52386000.0,International Debt Statistics (IDS) Database (December 2025)
Madagascar,Bahamas,Private,750000.0,International Debt Statistics (IDS) Database (December 2025)
Madagascar,Belgium,Bilateral,6157560.3,International Debt Statistics (IDS) Database (December 2025)
Madagascar,China,Bilateral,317480528.4,International Debt Statistics (IDS) Database (December 2025)
Madagascar,Eastern & Southern African Trade & Dev. Bank (TDB),Multilateral,17966000.0,International Debt Statistics (IDS) Database (December 2025)
Madagascar,European Investment Bank,Multilateral,273638987.7,International Debt Statistics (IDS) Database (December 2025)
Madagascar,France,Bilateral,175705001.4,International Debt Statistics (IDS) Database (December 2025)
Madagascar,France,Private,83596127.39999999,International Debt Statistics (IDS) Database (December 2025)
Madagascar,"Germany, Fed. Rep. of",Private,3260000.0,International Debt Statistics (IDS) Database (December 2025)
Madagascar,India,Bilateral,7258000.0,International Debt Statistics (IDS) Database (December 2025)
Madagascar,International Fund for Agricultural Dev.,Multilateral,208044968.9,International Debt Statistics (IDS) Database (December 2025)
Madagascar,Ireland,Private,39540000.0,International Debt Statistics (IDS) Database (December 2025)
Madagascar,Japan,Bilateral,187309288.2,International Debt Statistics (IDS) Database (December 2025)
Madagascar,"Korea, Republic of",Bilateral,35572000.0,International Debt Statistics (IDS) Database (December 2025)
Madagascar,Kuwait,Bilateral,15648644.3,International Debt Statistics (IDS) Database (December 2025)
Madagascar,Kuwait,Private,4023380.4,International Debt Statistics (IDS) Database (December 2025)
Madagascar,Netherlands,Private,6596592.2,International Debt Statistics (IDS) Database (December 2025)
Madagascar,OPEC Fund for International Dev.,Multilateral,60573000.0,International Debt Statistics (IDS) Database (December 2025)
Madagascar,Russian Federation,Bilateral,8891000.0,International Debt Statistics (IDS) Database (December 2025)
Madagascar,Saudi Arabia,Bilateral,29441866.7,International Debt Statistics (IDS) Database (December 2025)
Madagascar,Spain,Bilateral,1093961.7,International Debt Statistics (IDS) Database (December 2025)
Madagascar,United Arab Emirates,Bilateral,6503744.0,International Debt Statistics (IDS) Database (December 2025)
Madagascar,World Bank-IDA                         ,Multilateral,2649927000.0,International Debt Statistics (IDS) Database (December 2025)
Malawi,African Dev. Bank         ,Multilateral,460671211.8,International Debt Statistics (IDS) Database (December 2025)
Malawi,Arab Bank for Economic Dev. in Africa (BADEA),Multilateral,70847000.0,International Debt Statistics (IDS) Database (December 2025)
Malawi,Belgium,Bilateral,985916.1,International Debt Statistics (IDS) Database (December 2025)
Malawi,China,Bilateral,203427499.0,International Debt Statistics (IDS) Database (December 2025)
Malawi,European Investment Bank,Multilateral,156431328.6,International Debt Statistics (IDS) Database (December 2025)
Malawi,India,Bilateral,91627000.0,International Debt Statistics (IDS) Database (December 2025)
Malawi,International Fund for Agricultural Dev.,Multilateral,142794310.2,International Debt Statistics (IDS) Database (December 2025)
Malawi,Kuwait,Bilateral,47036856.6,International Debt Statistics (IDS) Database (December 2025)
Malawi,Nordic Development Fund,Multilateral,13374798.6,International Debt Statistics (IDS) Database (December 2025)
Malawi,OPEC Fund for International Dev.,Multilateral,85856000.0,International Debt Statistics (IDS) Database (December 2025)
Malawi,Saudi Arabia,Bilateral,27717866.6,International Debt Statistics (IDS) Database (December 2025)
Malawi,United Arab Emirates,Bilateral,1469026.5,International Debt Statistics (IDS) Database (December 2025)
Malawi,World Bank-IDA                         ,Multilateral,1701516000.0,International Debt Statistics (IDS) Database (December 2025)
Mali,African Dev. Bank         ,Multilateral,691456092.1,International Debt Statistics (IDS) Database (December 2025)
Mali,Arab Bank for Economic Dev. in Africa (BADEA),Multilateral,55420031.7,International Debt Statistics (IDS) Database (December 2025)
Mali,Arab Fund for Economic & Social Development,Multilateral,693000.0,International Debt Statistics (IDS) Database (December 2025)
Mali,Austria,Bilateral,3116700.0,International Debt Statistics (IDS) Database (December 2025)
Mali,Belgium,Bilateral,9815020.3,International Debt Statistics (IDS) Database (December 2025)
Mali,China,Bilateral,499995446.8,International Debt Statistics (IDS) Database (December 2025)
Mali,Economic Community of West African States (ECOWAS),Multilateral,45256296.0,International Debt Statistics (IDS) Database (December 2025)
Mali,European Investment Bank,Multilateral,75049609.6,International Debt Statistics (IDS) Database (December 2025)
Mali,France,Bilateral,239607225.4,International Debt Statistics (IDS) Database (December 2025)
Mali,India,Bilateral,115657094.8,International Debt Statistics (IDS) Database (December 2025)
Mali,International Fund for Agricultural Dev.,Multilateral,116986303.9,International Debt Statistics (IDS) Database (December 2025)
Mali,Islamic Dev. Bank,Multilateral,569791894.8,International Debt Statistics (IDS) Database (December 2025)
Mali,Italy,Bilateral,5814723.3,International Debt Statistics (IDS) Database (December 2025)
Mali,"Korea, Republic of",Bilateral,83615578.7,International Debt Statistics (IDS) Database (December 2025)
Mali,Kuwait,Bilateral,54382204.8,International Debt Statistics (IDS) Database (December 2025)
Mali,Libya,Bilateral,18406000.0,International Debt Statistics (IDS) Database (December 2025)
Mali,OPEC Fund for International Dev.,Multilateral,33023977.8,International Debt Statistics (IDS) Database (December 2025)
Mali,Qatar,Bilateral,12617500.0,International Debt Statistics (IDS) Database (December 2025)
Mali,Saudi Arabia,Bilateral,124406994.0,International Debt Statistics (IDS) Database (December 2025)
Mali,United Arab Emirates,Bilateral,333138118.6,International Debt Statistics (IDS) Database (December 2025)
Mali,West African Development Bank - BOAD,Multilateral,340107525.9,International Debt Statistics (IDS) Database (December 2025)
Mali,World Bank-IDA                         ,Multilateral,2189934000.0,International Debt Statistics (IDS) Database (December 2025)
Mauritania,African Dev. Bank         ,Multilateral,106953385.1,International Debt Statistics (IDS) Database (December 2025)
Mauritania,Arab Fund for Economic & Social Development,Multilateral,1215015684.2,International Debt Statistics (IDS) Database (December 2025)
Mauritania,Brazil,Bilateral,36447000.0,International Debt Statistics (IDS) Database (December 2025)
Mauritania,China,Bilateral,262993802.2,International Debt Statistics (IDS) Database (December 2025)
Mauritania,European Investment Bank,Multilateral,17401513.8,International Debt Statistics (IDS) Database (December 2025)
Mauritania,France,Bilateral,62351661.3,International Debt Statistics (IDS) Database (December 2025)
Mauritania,"Germany, Fed. Rep. of",Bilateral,1805608.2,International Debt Statistics (IDS) Database (December 2025)
Mauritania,India,Bilateral,87328000.0,International Debt Statistics (IDS) Database (December 2025)
Mauritania,International Fund for Agricultural Dev.,Multilateral,53178822.5,International Debt Statistics (IDS) Database (December 2025)
Mauritania,Iraq,Bilateral,38973000.0,International Debt Statistics (IDS) Database (December 2025)
Mauritania,Islamic Dev. Bank,Multilateral,315481828.3,International Debt Statistics (IDS) Database (December 2025)
Mauritania,Kuwait,Bilateral,238771539.9,International Debt Statistics (IDS) Database (December 2025)
Mauritania,Libya,Bilateral,3345000.0,International Debt Statistics (IDS) Database (December 2025)
Mauritania,OPEC Fund for International Dev.,Multilateral,28041000.0,International Debt Statistics (IDS) Database (December 2025)
Mauritania,Org. of Arab Petroleum Exporting Countries (OAPEC),Multilateral,7219000.0,International Debt Statistics (IDS) Database (December 2025)
Mauritania,Saudi Arabia,Bilateral,656429600.0,International Debt Statistics (IDS) Database (December 2025)
Mauritania,Spain,Bilateral,6005866.3,International Debt Statistics (IDS) Database (December 2025)
Mauritania,United Arab Emirates,Bilateral,18982028.7,International Debt Statistics (IDS) Database (December 2025)
Mauritania,World Bank-IDA                         ,Multilateral,450760000.0,International Debt Statistics (IDS) Database (December 2025)
Mauritius,African Dev. Bank         ,Multilateral,930567872.2,International Debt Statistics (IDS) Database (December 2025)
Mauritius,Arab African International Bank,Multilateral,9244000.0,International Debt Statistics (IDS) Database (December 2025)
Mauritius,Arab Bank for Economic Dev. in Africa (BADEA),Multilateral,0.0,International Debt Statistics (IDS) Database (December 2025)
Mauritius,Bondholders,Private,9376545.8,International Debt Statistics (IDS) Database (December 2025)
Mauritius,Canada,Private,49996000.0,International Debt Statistics (IDS) Database (December 2025)
Mauritius,China,Bilateral,125728374.9,International Debt Statistics (IDS) Database (December 2025)
Mauritius,European Development Fund (EDF),Multilateral,3183189.6,International Debt Statistics (IDS) Database (December 2025)
Mauritius,European Investment Bank,Multilateral,0.0,International Debt Statistics (IDS) Database (December 2025)
Mauritius,France,Bilateral,502067125.2,International Debt Statistics (IDS) Database (December 2025)
Mauritius,France,Private,133651000.0,International Debt Statistics (IDS) Database (December 2025)
Mauritius,"Germany, Fed. Rep. of",Bilateral,20778.0,International Debt Statistics (IDS) Database (December 2025)
Mauritius,India,Bilateral,409823000.0,International Debt Statistics (IDS) Database (December 2025)
Mauritius,International Fund for Agricultural Dev.,Multilateral,112155.6,International Debt Statistics (IDS) Database (December 2025)
Mauritius,Japan,Bilateral,192633258.9,International Debt Statistics (IDS) Database (December 2025)
Mauritius,Kuwait,Bilateral,11550576.4,International Debt Statistics (IDS) Database (December 2025)
Mauritius,Nordic Development Fund,Multilateral,843586.8,International Debt Statistics (IDS) Database (December 2025)
Mauritius,Saudi Arabia,Bilateral,53800000.0,International Debt Statistics (IDS) Database (December 2025)
Mauritius,United Arab Emirates,Bilateral,947038.8,International Debt Statistics (IDS) Database (December 2025)
Mauritius,United States,Private,872811000.0,International Debt Statistics (IDS) Database (December 2025)
Mauritius,World Bank-IBRD                         ,Multilateral,92941000.0,International Debt Statistics (IDS) Database (December 2025)
Mauritius,World Bank-IDA                         ,Multilateral,0.0,International Debt Statistics (IDS) Database (December 2025)
Morocco,African Dev. Bank         ,Multilateral,4733909587.0,International Debt Statistics (IDS) Database (December 2025)
Morocco,Arab Fund for Economic & Social Development,Multilateral,1310443254.0,International Debt Statistics (IDS) Database (December 2025)
Morocco,Arab Monetary Fund,Multilateral,631453510.1,International Debt Statistics (IDS) Database (December 2025)
Morocco,Austria,Private,0.0,International Debt Statistics (IDS) Database (December 2025)
Morocco,Bondholders,Private,13577725165.2,International Debt Statistics (IDS) Database (December 2025)
Morocco,Canada,Bilateral,26773451.7,International Debt Statistics (IDS) Database (December 2025)
Morocco,China,Bilateral,287039569.5,International Debt Statistics (IDS) Database (December 2025)
Morocco,European Bank for Reconstruction and Dev. (EBRD),Multilateral,715905990.0,International Debt Statistics (IDS) Database (December 2025)
Morocco,European Development Fund (EDF),Multilateral,200507.7,International Debt Statistics (IDS) Database (December 2025)
Morocco,European Investment Bank,Multilateral,2907727524.0,International Debt Statistics (IDS) Database (December 2025)
Morocco,Finland,Bilateral,4312473.9,International Debt Statistics (IDS) Database (December 2025)
Morocco,France,Bilateral,2362804647.4,International Debt Statistics (IDS) Database (December 2025)
Morocco,France,Private,1500950775.0,International Debt Statistics (IDS) Database (December 2025)
Morocco,"Germany, Fed. Rep. of",Bilateral,2663345233.5,International Debt Statistics (IDS) Database (December 2025)
Morocco,"Germany, Fed. Rep. of",Private,3492781.8,International Debt Statistics (IDS) Database (December 2025)
Morocco,International Fund for Agricultural Dev.,Multilateral,34029840.5,International Debt Statistics (IDS) Database (December 2025)
Morocco,Ireland,Private,32361471.6,International Debt Statistics (IDS) Database (December 2025)
Morocco,Islamic Dev. Bank,Multilateral,688203121.1,International Debt Statistics (IDS) Database (December 2025)
Morocco,Italy,Bilateral,143333916.3,International Debt Statistics (IDS) Database (December 2025)
Morocco,Japan,Bilateral,840504308.6,International Debt Statistics (IDS) Database (December 2025)
Morocco,Kuwait,Bilateral,222782919.3,International Debt Statistics (IDS) Database (December 2025)
Morocco,Multiple Lenders,Private,675352802.4,International Debt Statistics (IDS) Database (December 2025)
Morocco,Netherlands,Bilateral,0.0,International Debt Statistics (IDS) Database (December 2025)
Morocco,OPEC Fund for International Dev.,Multilateral,303638800.0,International Debt Statistics (IDS) Database (December 2025)
Morocco,Portugal,Bilateral,146329065.0,International Debt Statistics (IDS) Database (December 2025)
Morocco,Portugal,Private,15973087.5,International Debt Statistics (IDS) Database (December 2025)
Morocco,Saudi Arabia,Bilateral,219586666.6,International Debt Statistics (IDS) Database (December 2025)
Morocco,Spain,Bilateral,259196488.8,International Debt Statistics (IDS) Database (December 2025)
Morocco,Spain,Private,103457817.6,International Debt Statistics (IDS) Database (December 2025)
Morocco,United Arab Emirates,Bilateral,67339142.3,International Debt Statistics (IDS) Database (December 2025)
Morocco,United Kingdom,Private,1038900000.0,International Debt Statistics (IDS) Database (December 2025)
Morocco,United States,Bilateral,4745000.0,International Debt Statistics (IDS) Database (December 2025)
Morocco,United States,Private,3053000.0,International Debt Statistics (IDS) Database (December 2025)
Morocco,World Bank-IBRD                         ,Multilateral,10202335000.0,International Debt Statistics (IDS) Database (December 2025)
Morocco,World Bank-IDA                         ,Multilateral,98000.0,International Debt Statistics (IDS) Database (December 2025)
Mozambique,African Dev. Bank         ,Multilateral,936223904.3,International Debt Statistics (IDS) Database (December 2025)
Mozambique,Angola,Bilateral,61454000.0,International Debt Statistics (IDS) Database (December 2025)
Mozambique,Arab Bank for Economic Dev. in Africa (BADEA),Multilateral,105763000.0,International Debt Statistics (IDS) Database (December 2025)
Mozambique,Austria,Private,36715764.9,International Debt Statistics (IDS) Database (December 2025)
Mozambique,Belgium,Bilateral,5455280.5,International Debt Statistics (IDS) Database (December 2025)
Mozambique,Bondholders,Private,900000000.0,International Debt Statistics (IDS) Database (December 2025)
Mozambique,Brazil,Bilateral,157000000.0,International Debt Statistics (IDS) Database (December 2025)
Mozambique,Bulgaria,Bilateral,57800000.0,International Debt Statistics (IDS) Database (December 2025)
Mozambique,China,Bilateral,1429835347.2,International Debt Statistics (IDS) Database (December 2025)
Mozambique,Denmark,Private,21082397.7,International Debt Statistics (IDS) Database (December 2025)
Mozambique,European Investment Bank,Multilateral,70338724.5,International Debt Statistics (IDS) Database (December 2025)
Mozambique,France,Bilateral,132252682.4,International Debt Statistics (IDS) Database (December 2025)
Mozambique,India,Bilateral,254333100.0,International Debt Statistics (IDS) Database (December 2025)
Mozambique,International Fund for Agricultural Dev.,Multilateral,137103436.6,International Debt Statistics (IDS) Database (December 2025)
Mozambique,Iraq,Bilateral,207965166.7,International Debt Statistics (IDS) Database (December 2025)
Mozambique,Islamic Dev. Bank,Multilateral,224980285.7,International Debt Statistics (IDS) Database (December 2025)
Mozambique,Italy,Bilateral,14182170.5,International Debt Statistics (IDS) Database (December 2025)
Mozambique,Japan,Bilateral,412294925.0,International Debt Statistics (IDS) Database (December 2025)
Mozambique,"Korea, Republic of",Bilateral,235980520.6,International Debt Statistics (IDS) Database (December 2025)
Mozambique,Kuwait,Bilateral,27770742.0,International Debt Statistics (IDS) Database (December 2025)
Mozambique,Libya,Bilateral,105335000.0,International Debt Statistics (IDS) Database (December 2025)
Mozambique,Multiple Lenders,Bilateral,67470000.0,International Debt Statistics (IDS) Database (December 2025)
Mozambique,Nordic Development Fund,Multilateral,41764234.8,International Debt Statistics (IDS) Database (December 2025)
Mozambique,OPEC Fund for International Dev.,Multilateral,35485000.0,International Debt Statistics (IDS) Database (December 2025)
Mozambique,Poland,Bilateral,6917000.0,International Debt Statistics (IDS) Database (December 2025)
Mozambique,Portugal,Bilateral,381032987.9,International Debt Statistics (IDS) Database (December 2025)
Mozambique,Portugal,Private,67095625.0,International Debt Statistics (IDS) Database (December 2025)
Mozambique,Romania,Bilateral,5386000.0,International Debt Statistics (IDS) Database (December 2025)
Mozambique,Russian Federation,Bilateral,51975000.0,International Debt Statistics (IDS) Database (December 2025)
Mozambique,Saudi Arabia,Bilateral,31993600.0,International Debt Statistics (IDS) Database (December 2025)
