iso_code,year,value,indicator
AGO,2005,21709.0,MALARIA_EST_DEATHS
BDI,2005,5970.0,MALARIA_EST_DEATHS
BEN,2005,11896.0,MALARIA_EST_DEATHS
BFA,2005,31546.0,MALARIA_EST_DEATHS
BWA,2005,3.0,MALARIA_EST_DEATHS
CAF,2005,9530.0,MALARIA_EST_DEATHS
CMR,2005,20137.0,MALARIA_EST_DEATHS
COD,2005,112725.0,MALARIA_EST_DEATHS
COG,2005,2366.0,MALARIA_EST_DEATHS
COM,2005,89.0,MALARIA_EST_DEATHS
CPV,2005,2.0,MALARIA_EST_DEATHS
DZA,2005,0.0,MALARIA_EST_DEATHS
ERI,2005,59.0,MALARIA_EST_DEATHS
ETH,2005,15072.0,MALARIA_EST_DEATHS
GAB,2005,201.0,MALARIA_EST_DEATHS
GHA,2005,14693.0,MALARIA_EST_DEATHS
GIN,2005,9895.0,MALARIA_EST_DEATHS
GMB,2005,441.0,MALARIA_EST_DEATHS
GNB,2005,742.0,MALARIA_EST_DEATHS
GNQ,2005,712.0,MALARIA_EST_DEATHS
KEN,2005,10427.0,MALARIA_EST_DEATHS
LBR,2005,3847.0,MALARIA_EST_DEATHS
MDG,2005,1638.0,MALARIA_EST_DEATHS
MLI,2005,23245.0,MALARIA_EST_DEATHS
MOZ,2005,29860.0,MALARIA_EST_DEATHS
MRT,2005,1179.0,MALARIA_EST_DEATHS
MWI,2005,9813.0,MALARIA_EST_DEATHS
NAM,2005,167.0,MALARIA_EST_DEATHS
NER,2005,19595.0,MALARIA_EST_DEATHS
NGA,2005,230356.0,MALARIA_EST_DEATHS
RWA,2005,3224.0,MALARIA_EST_DEATHS
SEN,2005,4066.0,MALARIA_EST_DEATHS
SLE,2005,10999.0,MALARIA_EST_DEATHS
SSD,2005,7498.0,MALARIA_EST_DEATHS
STP,2005,85.0,MALARIA_EST_DEATHS
SWZ,2005,0.0,MALARIA_EST_DEATHS
TCD,2005,9464.0,MALARIA_EST_DEATHS
TGO,2005,6808.0,MALARIA_EST_DEATHS
TZA,2005,25049.0,MALARIA_EST_DEATHS
UGA,2005,28954.0,MALARIA_EST_DEATHS
ZAF,2005,63.0,MALARIA_EST_DEATHS
ZMB,2005,7899.0,MALARIA_EST_DEATHS
ZWE,2005,2751.0,MALARIA_EST_DEATHS
ARG,2005,0.0,MALARIA_EST_DEATHS
BLZ,2005,0.0,MALARIA_EST_DEATHS
BOL,2005,12.0,MALARIA_EST_DEATHS
BRA,2005,123.0,MALARIA_EST_DEATHS
COL,2005,87.0,MALARIA_EST_DEATHS
CRI,2005,0.0,MALARIA_EST_DEATHS
DOM,2005,16.0,MALARIA_EST_DEATHS
ECU,2005,22.0,MALARIA_EST_DEATHS
GTM,2005,19.0,MALARIA_EST_DEATHS
GUY,2005,69.0,MALARIA_EST_DEATHS
HND,2005,11.0,MALARIA_EST_DEATHS
HTI,2005,201.0,MALARIA_EST_DEATHS
MEX,2005,0.0,MALARIA_EST_DEATHS
NIC,2005,6.0,MALARIA_EST_DEATHS
PAN,2005,1.0,MALARIA_EST_DEATHS
PER,2005,80.0,MALARIA_EST_DEATHS
PRY,2005,0.0,MALARIA_EST_DEATHS
SLV,2005,0.0,MALARIA_EST_DEATHS
SUR,2005,1.0,MALARIA_EST_DEATHS
VEN,2005,34.0,MALARIA_EST_DEATHS
MAR,2005,0.0,MALARIA_EST_DEATHS
AFG,2005,259.0,MALARIA_EST_DEATHS
ARE,2005,0.0,MALARIA_EST_DEATHS
DJI,2005,5.0,MALARIA_EST_DEATHS
EGY,2005,0.0,MALARIA_EST_DEATHS
IRN,2005,1.0,MALARIA_EST_DEATHS
IRQ,2005,0.0,MALARIA_EST_DEATHS
OMN,2005,0.0,MALARIA_EST_DEATHS
PAK,2005,923.0,MALARIA_EST_DEATHS
SAU,2005,0.0,MALARIA_EST_DEATHS
SDN,2005,4144.0,MALARIA_EST_DEATHS
SOM,2005,3652.0,MALARIA_EST_DEATHS
SYR,2005,0.0,MALARIA_EST_DEATHS
YEM,2005,2495.0,MALARIA_EST_DEATHS
ARM,2005,0.0,MALARIA_EST_DEATHS
AZE,2005,0.0,MALARIA_EST_DEATHS
GEO,2005,0.0,MALARIA_EST_DEATHS
KAZ,2005,0.0,MALARIA_EST_DEATHS
KGZ,2005,0.0,MALARIA_EST_DEATHS
TJK,2005,0.0,MALARIA_EST_DEATHS
TKM,2005,0.0,MALARIA_EST_DEATHS
TUR,2005,0.0,MALARIA_EST_DEATHS
UZB,2005,0.0,MALARIA_EST_DEATHS
BGD,2005,216.0,MALARIA_EST_DEATHS
BTN,2005,5.0,MALARIA_EST_DEATHS
IDN,2005,1789.0,MALARIA_EST_DEATHS
IND,2005,32599.0,MALARIA_EST_DEATHS
LKA,2005,0.0,MALARIA_EST_DEATHS
MMR,2005,2875.0,MALARIA_EST_DEATHS
NPL,2005,26.0,MALARIA_EST_DEATHS
PRK,2005,0.0,MALARIA_EST_DEATHS
THA,2005,161.0,MALARIA_EST_DEATHS
TLS,2005,304.0,MALARIA_EST_DEATHS
CHN,2005,48.0,MALARIA_EST_DEATHS
KHM,2005,705.0,MALARIA_EST_DEATHS
KOR,2005,0.0,MALARIA_EST_DEATHS
LAO,2005,86.0,MALARIA_EST_DEATHS
MYS,2005,33.0,MALARIA_EST_DEATHS
PHL,2005,167.0,MALARIA_EST_DEATHS
PNG,2005,2796.0,MALARIA_EST_DEATHS
SLB,2005,547.0,MALARIA_EST_DEATHS
VNM,2005,79.0,MALARIA_EST_DEATHS
VUT,2005,35.0,MALARIA_EST_DEATHS
AGO,2006,20525.0,MALARIA_EST_DEATHS
BDI,2006,5506.0,MALARIA_EST_DEATHS
BEN,2006,12682.0,MALARIA_EST_DEATHS
BFA,2006,30542.0,MALARIA_EST_DEATHS
BWA,2006,12.0,MALARIA_EST_DEATHS
CAF,2006,9918.0,MALARIA_EST_DEATHS
CMR,2006,19887.0,MALARIA_EST_DEATHS
COD,2006,115483.0,MALARIA_EST_DEATHS
COG,2006,2198.0,MALARIA_EST_DEATHS
COM,2006,89.0,MALARIA_EST_DEATHS
CPV,2006,8.0,MALARIA_EST_DEATHS
DZA,2006,0.0,MALARIA_EST_DEATHS
ERI,2006,36.0,MALARIA_EST_DEATHS
ETH,2006,13798.0,MALARIA_EST_DEATHS
GAB,2006,199.0,MALARIA_EST_DEATHS
GHA,2006,14925.0,MALARIA_EST_DEATHS
GIN,2006,9672.0,MALARIA_EST_DEATHS
GMB,2006,441.0,MALARIA_EST_DEATHS
GNB,2006,716.0,MALARIA_EST_DEATHS
GNQ,2006,656.0,MALARIA_EST_DEATHS
KEN,2006,9848.0,MALARIA_EST_DEATHS
LBR,2006,3470.0,MALARIA_EST_DEATHS
MDG,2006,1647.0,MALARIA_EST_DEATHS
MLI,2006,22899.0,MALARIA_EST_DEATHS
MOZ,2006,28172.0,MALARIA_EST_DEATHS
MRT,2006,1203.0,MALARIA_EST_DEATHS
MWI,2006,10095.0,MALARIA_EST_DEATHS
NAM,2006,174.0,MALARIA_EST_DEATHS
NER,2006,19018.0,MALARIA_EST_DEATHS
NGA,2006,232391.0,MALARIA_EST_DEATHS
RWA,2006,3028.0,MALARIA_EST_DEATHS
SEN,2006,3943.0,MALARIA_EST_DEATHS
SLE,2006,10638.0,MALARIA_EST_DEATHS
SSD,2006,7177.0,MALARIA_EST_DEATHS
STP,2006,26.0,MALARIA_EST_DEATHS
SWZ,2006,0.0,MALARIA_EST_DEATHS
TCD,2006,10030.0,MALARIA_EST_DEATHS
TGO,2006,6601.0,MALARIA_EST_DEATHS
TZA,2006,23341.0,MALARIA_EST_DEATHS
UGA,2006,25471.0,MALARIA_EST_DEATHS
ZAF,2006,87.0,MALARIA_EST_DEATHS
ZMB,2006,7262.0,MALARIA_EST_DEATHS
ZWE,2006,2769.0,MALARIA_EST_DEATHS
ARG,2006,0.0,MALARIA_EST_DEATHS
BLZ,2006,1.0,MALARIA_EST_DEATHS
BOL,2006,14.0,MALARIA_EST_DEATHS
BRA,2006,110.0,MALARIA_EST_DEATHS
COL,2006,77.0,MALARIA_EST_DEATHS
CRI,2006,0.0,MALARIA_EST_DEATHS
DOM,2006,10.0,MALARIA_EST_DEATHS
ECU,2006,9.0,MALARIA_EST_DEATHS
GTM,2006,15.0,MALARIA_EST_DEATHS
GUY,2006,37.0,MALARIA_EST_DEATHS
HND,2006,8.0,MALARIA_EST_DEATHS
HTI,2006,207.0,MALARIA_EST_DEATHS
MEX,2006,0.0,MALARIA_EST_DEATHS
NIC,2006,1.0,MALARIA_EST_DEATHS
PAN,2006,1.0,MALARIA_EST_DEATHS
PER,2006,52.0,MALARIA_EST_DEATHS
PRY,2006,0.0,MALARIA_EST_DEATHS
SLV,2006,0.0,MALARIA_EST_DEATHS
SUR,2006,1.0,MALARIA_EST_DEATHS
VEN,2006,33.0,MALARIA_EST_DEATHS
MAR,2006,0.0,MALARIA_EST_DEATHS
AFG,2006,222.0,MALARIA_EST_DEATHS
ARE,2006,0.0,MALARIA_EST_DEATHS
DJI,2006,5.0,MALARIA_EST_DEATHS
EGY,2006,0.0,MALARIA_EST_DEATHS
IRN,2006,1.0,MALARIA_EST_DEATHS
IRQ,2006,0.0,MALARIA_EST_DEATHS
OMN,2006,0.0,MALARIA_EST_DEATHS
PAK,2006,882.0,MALARIA_EST_DEATHS
SAU,2006,0.0,MALARIA_EST_DEATHS
SDN,2006,4087.0,MALARIA_EST_DEATHS
SOM,2006,3308.0,MALARIA_EST_DEATHS
SYR,2006,0.0,MALARIA_EST_DEATHS
YEM,2006,3027.0,MALARIA_EST_DEATHS
ARM,2006,0.0,MALARIA_EST_DEATHS
AZE,2006,0.0,MALARIA_EST_DEATHS
GEO,2006,0.0,MALARIA_EST_DEATHS
KAZ,2006,0.0,MALARIA_EST_DEATHS
KGZ,2006,0.0,MALARIA_EST_DEATHS
TJK,2006,0.0,MALARIA_EST_DEATHS
TKM,2006,0.0,MALARIA_EST_DEATHS
TUR,2006,0.0,MALARIA_EST_DEATHS
UZB,2006,0.0,MALARIA_EST_DEATHS
BGD,2006,139.0,MALARIA_EST_DEATHS
BTN,2006,7.0,MALARIA_EST_DEATHS
IDN,2006,2126.0,MALARIA_EST_DEATHS
IND,2006,27859.0,MALARIA_EST_DEATHS
LKA,2006,1.0,MALARIA_EST_DEATHS
MMR,2006,2041.0,MALARIA_EST_DEATHS
NPL,2006,32.0,MALARIA_EST_DEATHS
PRK,2006,0.0,MALARIA_EST_DEATHS
THA,2006,113.0,MALARIA_EST_DEATHS
TLS,2006,326.0,MALARIA_EST_DEATHS
CHN,2006,37.0,MALARIA_EST_DEATHS
KHM,2006,897.0,MALARIA_EST_DEATHS
KOR,2006,0.0,MALARIA_EST_DEATHS
LAO,2006,123.0,MALARIA_EST_DEATHS
MYS,2006,21.0,MALARIA_EST_DEATHS
PHL,2006,203.0,MALARIA_EST_DEATHS
PNG,2006,2924.0,MALARIA_EST_DEATHS
SLB,2006,549.0,MALARIA_EST_DEATHS
VNM,2006,92.0,MALARIA_EST_DEATHS
VUT,2006,30.0,MALARIA_EST_DEATHS
AGO,2007,18237.0,MALARIA_EST_DEATHS
BDI,2007,5271.0,MALARIA_EST_DEATHS
BEN,2007,12034.0,MALARIA_EST_DEATHS
BFA,2007,31272.0,MALARIA_EST_DEATHS
BWA,2007,3.0,MALARIA_EST_DEATHS
CAF,2007,9837.0,MALARIA_EST_DEATHS
CMR,2007,18138.0,MALARIA_EST_DEATHS
COD,2007,111542.0,MALARIA_EST_DEATHS
COG,2007,2028.0,MALARIA_EST_DEATHS
COM,2007,89.0,MALARIA_EST_DEATHS
CPV,2007,2.0,MALARIA_EST_DEATHS
DZA,2007,0.0,MALARIA_EST_DEATHS
ERI,2007,60.0,MALARIA_EST_DEATHS
ETH,2007,11526.0,MALARIA_EST_DEATHS
GAB,2007,199.0,MALARIA_EST_DEATHS
GHA,2007,14426.0,MALARIA_EST_DEATHS
GIN,2007,9931.0,MALARIA_EST_DEATHS
GMB,2007,441.0,MALARIA_EST_DEATHS
GNB,2007,712.0,MALARIA_EST_DEATHS
GNQ,2007,610.0,MALARIA_EST_DEATHS
KEN,2007,9792.0,MALARIA_EST_DEATHS
LBR,2007,3287.0,MALARIA_EST_DEATHS
MDG,2007,1092.0,MALARIA_EST_DEATHS
MLI,2007,21311.0,MALARIA_EST_DEATHS
MOZ,2007,27031.0,MALARIA_EST_DEATHS
MRT,2007,1210.0,MALARIA_EST_DEATHS
MWI,2007,10906.0,MALARIA_EST_DEATHS
NAM,2007,52.0,MALARIA_EST_DEATHS
NER,2007,19662.0,MALARIA_EST_DEATHS
NGA,2007,229172.0,MALARIA_EST_DEATHS
RWA,2007,2926.0,MALARIA_EST_DEATHS
SEN,2007,3869.0,MALARIA_EST_DEATHS
SLE,2007,10976.0,MALARIA_EST_DEATHS
SSD,2007,6815.0,MALARIA_EST_DEATHS
STP,2007,3.0,MALARIA_EST_DEATHS
SWZ,2007,0.0,MALARIA_EST_DEATHS
TCD,2007,10485.0,MALARIA_EST_DEATHS
TGO,2007,5987.0,MALARIA_EST_DEATHS
TZA,2007,22162.0,MALARIA_EST_DEATHS
UGA,2007,24820.0,MALARIA_EST_DEATHS
ZAF,2007,37.0,MALARIA_EST_DEATHS
ZMB,2007,6851.0,MALARIA_EST_DEATHS
ZWE,2007,4326.0,MALARIA_EST_DEATHS
ARG,2007,0.0,MALARIA_EST_DEATHS
BLZ,2007,0.0,MALARIA_EST_DEATHS
BOL,2007,11.0,MALARIA_EST_DEATHS
BRA,2007,93.0,MALARIA_EST_DEATHS
COL,2007,68.0,MALARIA_EST_DEATHS
CRI,2007,0.0,MALARIA_EST_DEATHS
DOM,2007,17.0,MALARIA_EST_DEATHS
ECU,2007,8.0,MALARIA_EST_DEATHS
GTM,2007,6.0,MALARIA_EST_DEATHS
GUY,2007,19.0,MALARIA_EST_DEATHS
HND,2007,7.0,MALARIA_EST_DEATHS
HTI,2007,187.0,MALARIA_EST_DEATHS
MEX,2007,0.0,MALARIA_EST_DEATHS
NIC,2007,0.0,MALARIA_EST_DEATHS
PAN,2007,1.0,MALARIA_EST_DEATHS
PER,2007,43.0,MALARIA_EST_DEATHS
PRY,2007,0.0,MALARIA_EST_DEATHS
SLV,2007,0.0,MALARIA_EST_DEATHS
SUR,2007,1.0,MALARIA_EST_DEATHS
VEN,2007,37.0,MALARIA_EST_DEATHS
MAR,2007,0.0,MALARIA_EST_DEATHS
AFG,2007,236.0,MALARIA_EST_DEATHS
ARE,2007,0.0,MALARIA_EST_DEATHS
DJI,2007,5.0,MALARIA_EST_DEATHS
EGY,2007,0.0,MALARIA_EST_DEATHS
IRN,2007,3.0,MALARIA_EST_DEATHS
IRQ,2007,0.0,MALARIA_EST_DEATHS
OMN,2007,0.0,MALARIA_EST_DEATHS
PAK,2007,879.0,MALARIA_EST_DEATHS
SAU,2007,0.0,MALARIA_EST_DEATHS
SDN,2007,3688.0,MALARIA_EST_DEATHS
SOM,2007,2852.0,MALARIA_EST_DEATHS
SYR,2007,0.0,MALARIA_EST_DEATHS
YEM,2007,2117.0,MALARIA_EST_DEATHS
ARM,2007,0.0,MALARIA_EST_DEATHS
AZE,2007,0.0,MALARIA_EST_DEATHS
GEO,2007,0.0,MALARIA_EST_DEATHS
KAZ,2007,0.0,MALARIA_EST_DEATHS
KGZ,2007,0.0,MALARIA_EST_DEATHS
TJK,2007,0.0,MALARIA_EST_DEATHS
TKM,2007,0.0,MALARIA_EST_DEATHS
TUR,2007,0.0,MALARIA_EST_DEATHS
UZB,2007,0.0,MALARIA_EST_DEATHS
BGD,2007,263.0,MALARIA_EST_DEATHS
BTN,2007,2.0,MALARIA_EST_DEATHS
IDN,2007,1848.0,MALARIA_EST_DEATHS
IND,2007,27747.0,MALARIA_EST_DEATHS
LKA,2007,1.0,MALARIA_EST_DEATHS
MMR,2007,2555.0,MALARIA_EST_DEATHS
NPL,2007,39.0,MALARIA_EST_DEATHS
PRK,2007,0.0,MALARIA_EST_DEATHS
THA,2007,97.0,MALARIA_EST_DEATHS
TLS,2007,226.0,MALARIA_EST_DEATHS
CHN,2007,18.0,MALARIA_EST_DEATHS
KHM,2007,394.0,MALARIA_EST_DEATHS
KOR,2007,1.0,MALARIA_EST_DEATHS
LAO,2007,115.0,MALARIA_EST_DEATHS
MYS,2007,15.0,MALARIA_EST_DEATHS
PHL,2007,217.0,MALARIA_EST_DEATHS
PNG,2007,2675.0,MALARIA_EST_DEATHS
SLB,2007,310.0,MALARIA_EST_DEATHS
VNM,2007,53.0,MALARIA_EST_DEATHS
VUT,2007,36.0,MALARIA_EST_DEATHS
AGO,2008,15280.0,MALARIA_EST_DEATHS
BDI,2008,5253.0,MALARIA_EST_DEATHS
BEN,2008,10694.0,MALARIA_EST_DEATHS
BFA,2008,33805.0,MALARIA_EST_DEATHS
BWA,2008,6.0,MALARIA_EST_DEATHS
CAF,2008,9105.0,MALARIA_EST_DEATHS
CMR,2008,15930.0,MALARIA_EST_DEATHS
COD,2008,106681.0,MALARIA_EST_DEATHS
COG,2008,1871.0,MALARIA_EST_DEATHS
COM,2008,89.0,MALARIA_EST_DEATHS
CPV,2008,2.0,MALARIA_EST_DEATHS
DZA,2008,0.0,MALARIA_EST_DEATHS
ERI,2008,37.0,MALARIA_EST_DEATHS
ETH,2008,9840.0,MALARIA_EST_DEATHS
GAB,2008,210.0,MALARIA_EST_DEATHS
GHA,2008,14759.0,MALARIA_EST_DEATHS
GIN,2008,10761.0,MALARIA_EST_DEATHS
GMB,2008,445.0,MALARIA_EST_DEATHS
GNB,2008,735.0,MALARIA_EST_DEATHS
GNQ,2008,569.0,MALARIA_EST_DEATHS
KEN,2008,9714.0,MALARIA_EST_DEATHS
LBR,2008,3227.0,MALARIA_EST_DEATHS
MDG,2008,1160.0,MALARIA_EST_DEATHS
MLI,2008,18710.0,MALARIA_EST_DEATHS
MOZ,2008,26418.0,MALARIA_EST_DEATHS
MRT,2008,1231.0,MALARIA_EST_DEATHS
MWI,2008,11431.0,MALARIA_EST_DEATHS
NAM,2008,30.0,MALARIA_EST_DEATHS
EUR,2020,0.0,MALARIA_EST_DEATHS
NER,2008,20669.0,MALARIA_EST_DEATHS
NGA,2008,221424.0,MALARIA_EST_DEATHS
RWA,2008,2882.0,MALARIA_EST_DEATHS
SEN,2008,3904.0,MALARIA_EST_DEATHS
SLE,2008,12609.0,MALARIA_EST_DEATHS
SSD,2008,6644.0,MALARIA_EST_DEATHS
STP,2008,16.0,MALARIA_EST_DEATHS
SWZ,2008,0.0,MALARIA_EST_DEATHS
TCD,2008,10911.0,MALARIA_EST_DEATHS
TGO,2008,4912.0,MALARIA_EST_DEATHS
TZA,2008,21803.0,MALARIA_EST_DEATHS
UGA,2008,27478.0,MALARIA_EST_DEATHS
ZAF,2008,43.0,MALARIA_EST_DEATHS
ZMB,2008,6708.0,MALARIA_EST_DEATHS
ZWE,2008,1864.0,MALARIA_EST_DEATHS
ARG,2008,0.0,MALARIA_EST_DEATHS
BLZ,2008,0.0,MALARIA_EST_DEATHS
BOL,2008,6.0,MALARIA_EST_DEATHS
BRA,2008,68.0,MALARIA_EST_DEATHS
COL,2008,54.0,MALARIA_EST_DEATHS
CRI,2008,0.0,MALARIA_EST_DEATHS
DOM,2008,11.0,MALARIA_EST_DEATHS
ECU,2008,5.0,MALARIA_EST_DEATHS
GTM,2008,3.0,MALARIA_EST_DEATHS
GUY,2008,23.0,MALARIA_EST_DEATHS
HND,2008,6.0,MALARIA_EST_DEATHS
HTI,2008,229.0,MALARIA_EST_DEATHS
MEX,2008,0.0,MALARIA_EST_DEATHS
NIC,2008,0.0,MALARIA_EST_DEATHS
PAN,2008,1.0,MALARIA_EST_DEATHS
PER,2008,34.0,MALARIA_EST_DEATHS
PRY,2008,0.0,MALARIA_EST_DEATHS
SLV,2008,0.0,MALARIA_EST_DEATHS
SUR,2008,0.0,MALARIA_EST_DEATHS
VEN,2008,26.0,MALARIA_EST_DEATHS
MAR,2008,0.0,MALARIA_EST_DEATHS
AFG,2008,198.0,MALARIA_EST_DEATHS
ARE,2008,0.0,MALARIA_EST_DEATHS
DJI,2008,5.0,MALARIA_EST_DEATHS
EGY,2008,0.0,MALARIA_EST_DEATHS
IRN,2008,3.0,MALARIA_EST_DEATHS
IRQ,2008,0.0,MALARIA_EST_DEATHS
OMN,2008,0.0,MALARIA_EST_DEATHS
PAK,2008,679.0,MALARIA_EST_DEATHS
SAU,2008,0.0,MALARIA_EST_DEATHS
SDN,2008,3129.0,MALARIA_EST_DEATHS
SOM,2008,1841.0,MALARIA_EST_DEATHS
SYR,2008,0.0,MALARIA_EST_DEATHS
YEM,2008,1361.0,MALARIA_EST_DEATHS
ARM,2008,0.0,MALARIA_EST_DEATHS
AZE,2008,0.0,MALARIA_EST_DEATHS
GEO,2008,0.0,MALARIA_EST_DEATHS
KAZ,2008,0.0,MALARIA_EST_DEATHS
KGZ,2008,0.0,MALARIA_EST_DEATHS
TJK,2008,0.0,MALARIA_EST_DEATHS
TKM,2008,0.0,MALARIA_EST_DEATHS
TUR,2008,0.0,MALARIA_EST_DEATHS
UZB,2008,0.0,MALARIA_EST_DEATHS
BGD,2008,264.0,MALARIA_EST_DEATHS
BTN,2008,2.0,MALARIA_EST_DEATHS
IDN,2008,1873.0,MALARIA_EST_DEATHS
IND,2008,29894.0,MALARIA_EST_DEATHS
LKA,2008,0.0,MALARIA_EST_DEATHS
MMR,2008,3222.0,MALARIA_EST_DEATHS
NPL,2008,25.0,MALARIA_EST_DEATHS
PRK,2008,0.0,MALARIA_EST_DEATHS
THA,2008,101.0,MALARIA_EST_DEATHS
TLS,2008,271.0,MALARIA_EST_DEATHS
CHN,2008,23.0,MALARIA_EST_DEATHS
KHM,2008,497.0,MALARIA_EST_DEATHS
KOR,2008,0.0,MALARIA_EST_DEATHS
LAO,2008,104.0,MALARIA_EST_DEATHS
MYS,2008,20.0,MALARIA_EST_DEATHS
PHL,2008,143.0,MALARIA_EST_DEATHS
PNG,2008,2498.0,MALARIA_EST_DEATHS
SLB,2008,182.0,MALARIA_EST_DEATHS
VNM,2008,37.0,MALARIA_EST_DEATHS
VUT,2008,37.0,MALARIA_EST_DEATHS
AGO,2009,13342.0,MALARIA_EST_DEATHS
BDI,2009,5188.0,MALARIA_EST_DEATHS
BEN,2009,9508.0,MALARIA_EST_DEATHS
BFA,2009,36176.0,MALARIA_EST_DEATHS
BWA,2009,6.0,MALARIA_EST_DEATHS
CAF,2009,8528.0,MALARIA_EST_DEATHS
CMR,2009,14457.0,MALARIA_EST_DEATHS
COD,2009,101421.0,MALARIA_EST_DEATHS
COG,2009,1828.0,MALARIA_EST_DEATHS
COM,2009,89.0,MALARIA_EST_DEATHS
CPV,2009,2.0,MALARIA_EST_DEATHS
DZA,2009,0.0,MALARIA_EST_DEATHS
ERI,2009,41.0,MALARIA_EST_DEATHS
ETH,2009,14838.0,MALARIA_EST_DEATHS
GAB,2009,226.0,MALARIA_EST_DEATHS
GHA,2009,15721.0,MALARIA_EST_DEATHS
GIN,2009,12350.0,MALARIA_EST_DEATHS
GMB,2009,450.0,MALARIA_EST_DEATHS
GNB,2009,774.0,MALARIA_EST_DEATHS
GNQ,2009,535.0,MALARIA_EST_DEATHS
KEN,2009,9855.0,MALARIA_EST_DEATHS
LBR,2009,3046.0,MALARIA_EST_DEATHS
MDG,2009,2182.0,MALARIA_EST_DEATHS
MLI,2009,17255.0,MALARIA_EST_DEATHS
MOZ,2009,26467.0,MALARIA_EST_DEATHS
MRT,2009,1262.0,MALARIA_EST_DEATHS
MWI,2009,11379.0,MALARIA_EST_DEATHS
NAM,2009,20.0,MALARIA_EST_DEATHS
NER,2009,22734.0,MALARIA_EST_DEATHS
NGA,2009,210258.0,MALARIA_EST_DEATHS
RWA,2009,2854.0,MALARIA_EST_DEATHS
SEN,2009,3917.0,MALARIA_EST_DEATHS
SLE,2009,14149.0,MALARIA_EST_DEATHS
SSD,2009,6342.0,MALARIA_EST_DEATHS
STP,2009,23.0,MALARIA_EST_DEATHS
SWZ,2009,0.0,MALARIA_EST_DEATHS
TCD,2009,11455.0,MALARIA_EST_DEATHS
TGO,2009,4142.0,MALARIA_EST_DEATHS
TZA,2009,21608.0,MALARIA_EST_DEATHS
UGA,2009,29622.0,MALARIA_EST_DEATHS
ZAF,2009,45.0,MALARIA_EST_DEATHS
ZMB,2009,6701.0,MALARIA_EST_DEATHS
ZWE,2009,2276.0,MALARIA_EST_DEATHS
ARG,2009,0.0,MALARIA_EST_DEATHS
BLZ,2009,0.0,MALARIA_EST_DEATHS
BOL,2009,6.0,MALARIA_EST_DEATHS
BRA,2009,85.0,MALARIA_EST_DEATHS
COL,2009,28.0,MALARIA_EST_DEATHS
CRI,2009,1.0,MALARIA_EST_DEATHS
DOM,2009,14.0,MALARIA_EST_DEATHS
ECU,2009,6.0,MALARIA_EST_DEATHS
GTM,2009,3.0,MALARIA_EST_DEATHS
GUY,2009,28.0,MALARIA_EST_DEATHS
HND,2009,8.0,MALARIA_EST_DEATHS
HTI,2009,214.0,MALARIA_EST_DEATHS
MEX,2009,0.0,MALARIA_EST_DEATHS
NIC,2009,0.0,MALARIA_EST_DEATHS
PAN,2009,0.0,MALARIA_EST_DEATHS
PER,2009,31.0,MALARIA_EST_DEATHS
PRY,2009,0.0,MALARIA_EST_DEATHS
SLV,2009,0.0,MALARIA_EST_DEATHS
SUR,2009,0.0,MALARIA_EST_DEATHS
VEN,2009,36.0,MALARIA_EST_DEATHS
MAR,2009,0.0,MALARIA_EST_DEATHS
AFG,2009,139.0,MALARIA_EST_DEATHS
ARE,2009,0.0,MALARIA_EST_DEATHS
DJI,2009,6.0,MALARIA_EST_DEATHS
EGY,2009,0.0,MALARIA_EST_DEATHS
IRN,2009,0.0,MALARIA_EST_DEATHS
IRQ,2009,0.0,MALARIA_EST_DEATHS
OMN,2009,0.0,MALARIA_EST_DEATHS
PAK,2009,1000.0,MALARIA_EST_DEATHS
SAU,2009,0.0,MALARIA_EST_DEATHS
SDN,2009,2866.0,MALARIA_EST_DEATHS
SOM,2009,1152.0,MALARIA_EST_DEATHS
SYR,2009,0.0,MALARIA_EST_DEATHS
YEM,2009,1779.0,MALARIA_EST_DEATHS
ARM,2009,0.0,MALARIA_EST_DEATHS
AZE,2009,0.0,MALARIA_EST_DEATHS
GEO,2009,0.0,MALARIA_EST_DEATHS
KAZ,2009,0.0,MALARIA_EST_DEATHS
KGZ,2009,0.0,MALARIA_EST_DEATHS
TJK,2009,0.0,MALARIA_EST_DEATHS
TKM,2009,0.0,MALARIA_EST_DEATHS
TUR,2009,0.0,MALARIA_EST_DEATHS
UZB,2009,0.0,MALARIA_EST_DEATHS
BGD,2009,158.0,MALARIA_EST_DEATHS
BTN,2009,4.0,MALARIA_EST_DEATHS
IDN,2009,1898.0,MALARIA_EST_DEATHS
IND,2009,32006.0,MALARIA_EST_DEATHS
LKA,2009,0.0,MALARIA_EST_DEATHS
MMR,2009,3023.0,MALARIA_EST_DEATHS
NPL,2009,21.0,MALARIA_EST_DEATHS
PRK,2009,0.0,MALARIA_EST_DEATHS
THA,2009,70.0,MALARIA_EST_DEATHS
TLS,2009,198.0,MALARIA_EST_DEATHS
CHN,2009,10.0,MALARIA_EST_DEATHS
KHM,2009,853.0,MALARIA_EST_DEATHS
KOR,2009,1.0,MALARIA_EST_DEATHS
LAO,2009,120.0,MALARIA_EST_DEATHS
MYS,2009,23.0,MALARIA_EST_DEATHS
PHL,2009,116.0,MALARIA_EST_DEATHS
PNG,2009,3367.0,MALARIA_EST_DEATHS
SLB,2009,142.0,MALARIA_EST_DEATHS
VNM,2009,47.0,MALARIA_EST_DEATHS
