date,Africa (median),Algeria,Angola,Botswana,Burkina Faso,Burundi,Cabo Verde,Cameroon,Central African Republic,Chad,Comoros,Congo Republic,Côte d'Ivoire,DR Congo,Djibouti,Egypt,Eswatini,Ethiopia,Gambia,Ghana,Guinea,Guinea-Bissau,Kenya,Lesotho,Liberia,Libya,Madagascar,Malawi,Mali,Mauritania,Morocco,Mozambique,Namibia,Niger,Nigeria,Rwanda,Sao Tome and Principe,Senegal,Sierra Leone,Somalia,South Sudan,Sudan,Tanzania,Togo,Tunisia,Uganda,Zambia,Zimbabwe
2023-03-23,24.51,10.95,10.78,9.75,53.78,30.97,17.21,34.59,31.67,45.0,20.58,26.01,12.75,40.95,15.11,10.33,24.02,20.8,21.63,24.23,52.94,28.9,19.01,38.61,31.08,22.11,28.32,32.93,57.15,25.54,13.2,18.98,10.56,66.37,27.75,20.87,15.49,18.54,48.22,78.32,56.76,18.78,8.6,28.27,11.39,32.12,15.29,24.51
2023-03-24,25.0,10.95,10.83,9.75,54.57,30.97,17.21,34.49,31.69,45.12,20.58,26.02,12.64,41.17,15.11,10.33,23.98,20.8,21.64,24.23,52.68,28.9,18.85,38.58,31.29,22.11,28.36,32.63,57.13,25.46,13.2,20.24,10.61,66.56,27.76,20.91,15.49,18.54,48.94,78.52,56.74,18.78,8.66,28.27,11.39,32.12,15.35,25.0
2023-03-25,24.55,10.97,11.09,9.84,54.93,30.99,17.21,34.13,31.55,44.88,20.71,26.13,12.58,41.3,14.75,10.29,21.34,21.61,21.64,24.1,52.68,28.91,19.4,37.64,31.31,21.94,28.33,32.11,56.68,25.68,13.23,20.22,10.91,66.29,27.75,20.97,15.49,18.6,48.6,78.53,56.78,18.78,8.86,28.24,11.38,31.95,15.38,24.55
2023-03-26,24.37,10.97,11.14,9.84,54.92,30.99,17.22,34.91,31.45,45.05,20.71,26.63,12.55,41.28,14.75,10.29,21.32,20.85,21.64,24.1,52.25,28.94,18.82,37.61,31.32,21.94,28.33,31.88,56.64,26.07,13.23,21.11,11.26,65.35,27.7,20.97,15.49,18.62,48.07,78.54,56.78,18.78,8.82,28.48,11.38,31.86,14.89,24.37
2023-03-27,25.17,10.95,11.18,9.84,54.83,30.99,17.22,36.05,31.57,45.06,20.71,26.94,12.54,41.08,14.75,10.28,21.3,20.26,21.69,24.11,52.36,28.94,19.08,37.58,31.32,21.94,28.27,31.69,57.15,26.32,13.23,22.9,11.42,65.25,27.69,20.96,15.49,18.62,47.82,78.42,56.78,18.78,8.71,28.48,11.38,31.87,15.19,25.2
2023-03-28,25.17,10.95,10.96,9.84,54.4,30.99,17.22,35.75,31.64,45.15,20.71,27.86,12.52,41.19,14.92,10.28,21.16,20.01,21.63,24.85,51.48,28.94,19.64,37.58,31.32,21.94,28.26,30.87,57.61,26.43,13.23,22.73,11.4,65.04,27.65,20.97,15.49,18.62,48.16,78.68,56.8,18.74,8.73,28.48,11.38,31.86,14.82,26.06
2023-03-29,24.89,10.95,11.38,9.84,54.34,30.99,17.22,35.89,31.63,45.07,20.71,28.47,12.51,41.47,14.92,10.28,21.05,19.78,21.66,24.88,51.33,28.94,21.76,37.58,31.35,22.21,28.41,30.92,57.86,26.72,13.23,23.57,11.61,64.9,27.61,20.97,15.49,18.89,47.95,78.67,56.73,18.74,8.69,28.48,11.38,31.85,14.83,24.89
2023-03-30,24.83,10.95,11.36,9.84,54.33,30.99,17.22,36.09,31.53,45.07,20.71,29.01,12.25,41.65,14.92,10.28,21.05,19.87,21.66,24.68,50.97,28.94,22.15,37.55,31.33,22.21,28.42,30.72,58.14,27.04,13.23,24.6,11.62,64.82,27.56,20.94,15.49,18.8,47.33,78.6,56.73,18.74,8.82,28.48,11.38,31.85,14.81,24.83
2023-03-31,24.63,10.95,11.33,9.84,54.12,30.99,17.22,36.01,32.05,44.98,20.71,29.81,12.39,41.66,14.88,10.28,21.58,20.24,21.66,24.48,50.06,28.94,21.68,37.51,31.34,22.05,28.47,30.45,57.53,27.07,13.23,23.93,11.98,63.59,27.56,20.94,15.49,18.84,46.92,78.49,56.78,18.74,8.96,28.48,11.38,31.85,14.5,25.0
2023-04-01,24.98,10.95,11.47,9.84,54.4,31.01,17.22,35.61,32.3,44.87,20.71,30.02,12.31,42.01,14.87,10.28,21.52,20.33,21.7,26.32,49.61,28.94,22.34,37.44,31.58,19.27,28.44,30.22,57.65,27.01,13.23,24.98,12.13,63.32,27.17,21.09,15.49,18.83,46.93,78.53,56.83,18.74,9.06,28.26,11.38,31.76,14.61,23.98
2023-04-02,25.25,10.95,11.62,9.84,53.79,31.02,17.22,35.95,32.87,44.85,20.71,30.84,12.44,41.65,14.76,10.28,21.8,19.71,21.69,26.15,48.94,28.94,22.06,37.54,31.58,19.27,28.39,30.23,57.35,26.86,13.23,25.31,12.03,62.85,27.18,21.06,15.49,18.8,46.36,78.51,57.01,18.73,8.98,27.7,11.38,31.64,14.53,24.36
2023-04-03,25.25,10.95,11.62,9.84,53.02,31.02,17.22,34.77,32.6,44.68,20.71,31.82,12.47,41.72,14.76,10.28,21.33,19.67,21.69,26.02,48.82,28.93,22.37,37.56,31.58,19.27,28.34,29.44,56.99,27.36,13.23,27.07,12.09,62.49,27.19,21.09,15.48,18.81,46.4,78.55,56.88,18.72,8.89,28.51,11.38,31.66,14.44,23.4
2023-04-04,24.75,10.95,11.67,9.84,52.55,31.02,17.22,35.09,32.65,44.45,20.71,33.01,12.29,41.59,14.76,10.28,21.26,20.32,21.69,23.72,48.35,28.93,21.91,37.29,31.58,19.27,28.42,29.1,56.43,27.13,13.23,27.5,12.04,62.59,27.28,21.09,15.48,18.81,45.89,78.32,56.88,18.72,8.82,28.51,11.38,31.67,14.73,23.57
2023-04-05,24.259999999999998,10.95,11.74,9.84,52.63,31.02,17.22,35.4,23.7,44.36,20.71,26.46,12.23,41.47,14.76,10.28,21.28,20.43,21.68,23.18,48.25,28.93,22.28,37.29,31.74,19.27,28.32,29.19,56.56,26.91,13.23,26.69,12.07,62.03,21.71,21.09,15.48,18.81,45.64,78.38,56.88,18.72,8.74,28.51,11.38,31.67,15.03,23.17
2023-04-06,24.74,10.94,11.55,9.84,53.06,31.01,17.22,35.53,32.34,44.33,20.71,33.59,11.94,41.36,14.98,10.28,21.88,20.57,21.68,23.23,47.66,28.98,21.96,37.23,31.81,19.27,28.42,29.63,56.52,27.33,13.23,26.39,12.17,61.27,27.34,21.09,15.48,18.8,45.46,78.32,56.87,19.2,8.79,28.48,11.38,31.57,15.31,23.1
2023-04-07,24.74,10.94,11.47,9.91,52.59,30.98,17.21,35.3,32.32,44.28,20.69,34.3,12.02,41.25,14.92,10.29,21.86,19.96,21.67,23.02,46.69,29.03,22.32,38.15,31.62,19.27,28.44,29.58,57.09,26.97,13.22,26.61,12.18,60.46,27.39,21.09,15.48,18.8,45.34,78.42,56.23,19.23,8.73,28.48,11.37,31.47,15.46,23.14
2023-04-08,24.74,10.94,11.72,9.91,52.56,30.98,17.21,35.4,32.1,44.27,20.69,35.15,12.01,41.54,14.92,10.29,21.88,19.71,21.67,23.59,45.76,29.03,22.19,38.16,31.62,19.27,28.57,29.05,56.89,26.97,13.22,25.94,12.38,59.75,27.4,21.09,15.48,18.8,45.86,78.38,56.44,19.21,8.67,28.48,11.37,31.47,15.88,22.89
2023-04-09,24.74,10.94,11.75,9.91,52.23,31.01,17.21,34.68,31.92,44.22,20.69,36.11,12.08,41.67,14.93,10.29,22.12,19.78,21.67,23.34,45.33,29.03,21.88,38.2,31.62,19.27,28.59,29.13,56.98,26.68,13.22,26.62,12.3,59.1,27.41,21.27,15.48,18.8,46.2,78.33,56.42,19.24,8.72,28.48,11.37,31.52,16.14,21.89
2023-04-10,24.73,10.94,11.53,9.91,52.24,30.98,17.21,34.74,31.73,44.08,20.69,36.75,12.0,41.69,14.93,10.29,22.35,19.79,21.67,23.06,44.05,29.03,22.44,38.33,31.62,19.19,28.46,27.97,56.82,26.64,13.22,26.17,12.38,59.28,27.52,21.04,15.48,18.8,46.01,78.2,56.7,19.23,8.7,28.48,11.37,31.53,16.65,22.0
2023-04-11,24.77,10.9,11.79,9.93,52.41,30.93,17.19,34.75,31.28,44.1,20.64,37.49,12.07,41.41,14.74,10.26,22.53,19.68,21.77,23.02,43.32,29.1,23.23,38.67,31.29,19.19,28.68,27.37,56.93,26.26,13.22,26.69,12.37,58.43,27.6,21.01,15.48,18.8,45.37,78.19,56.54,19.46,8.72,28.25,11.37,31.23,16.45,21.49
2023-04-12,24.77,10.9,11.98,9.93,51.69,30.93,17.19,33.94,31.02,44.06,20.64,38.2,12.09,41.69,14.74,10.25,22.54,19.7,21.8,23.06,42.95,29.11,23.28,38.65,31.3,19.19,28.77,27.7,57.04,26.23,13.22,25.56,12.32,58.33,27.67,21.01,15.48,18.81,44.62,78.18,56.54,19.39,8.65,28.25,11.37,31.23,16.19,21.17
2023-04-13,23.34,10.25,12.23,9.13,51.58,30.83,15.97,34.3,30.65,44.02,18.68,39.21,12.07,41.6,14.67,9.96,22.6,19.75,21.34,22.86,43.32,28.98,22.79,36.88,29.86,18.06,28.83,27.28,56.86,25.94,12.14,26.13,12.4,58.37,27.25,20.88,14.54,18.92,44.48,78.22,54.72,18.98,8.74,26.12,10.62,30.25,16.28,21.02
2023-04-14,24.77,10.91,11.72,9.93,51.04,30.9,17.18,33.38,31.09,43.93,20.64,40.21,12.19,42.11,14.78,10.3,22.52,20.15,21.67,23.35,43.32,29.11,23.0,37.41,31.74,18.83,28.7,27.08,56.85,26.05,13.23,25.27,12.26,58.08,27.67,21.07,15.48,18.82,44.93,78.28,55.74,19.11,8.74,28.51,11.37,31.31,16.19,20.67
2023-04-15,24.88,10.91,11.62,9.93,50.25,30.89,17.18,33.47,30.87,43.62,20.64,40.79,12.23,42.07,14.78,10.3,22.3,19.3,21.68,25.19,43.51,29.11,22.86,37.41,31.74,18.83,28.64,26.93,56.61,26.14,13.23,24.88,12.18,57.18,27.71,21.08,15.48,18.82,44.96,77.98,55.74,19.09,8.49,28.51,11.37,31.49,16.43,20.58
2023-04-16,24.83,10.9,11.42,9.93,49.69,30.89,17.18,33.47,30.66,43.51,20.64,41.39,12.5,42.42,14.78,10.3,22.3,19.68,21.68,24.83,43.44,29.11,21.83,37.4,31.74,18.77,28.66,26.89,56.59,26.27,13.23,25.03,12.27,57.21,27.69,21.08,15.48,18.82,44.8,77.88,55.74,19.08,8.53,28.38,11.37,31.51,16.72,20.51
2023-04-17,24.77,10.83,11.29,9.93,49.78,30.9,17.18,33.7,30.27,43.0,20.64,41.57,12.32,42.69,14.94,10.3,22.52,20.49,21.78,23.82,42.52,29.11,21.79,37.32,31.74,18.76,28.75,26.53,56.64,26.42,13.23,25.36,12.23,57.01,27.8,21.08,15.48,18.82,44.51,77.99,55.71,19.07,8.53,28.38,11.37,31.59,16.89,20.21
2023-04-18,24.77,10.83,11.18,9.93,49.71,30.86,17.18,33.95,30.17,42.84,20.64,42.49,12.06,42.72,14.87,10.3,22.6,19.97,21.71,23.03,41.8,29.11,21.89,37.38,31.76,18.76,28.7,26.62,56.8,26.59,13.23,25.31,12.43,56.71,27.7,21.29,15.4,18.85,44.44,77.97,55.63,19.05,8.5,28.38,11.37,31.46,16.83,20.09
2023-04-19,24.76,10.82,11.38,9.93,49.4,30.86,17.18,34.43,29.89,42.59,20.64,41.6,12.09,42.71,14.71,10.3,22.51,19.83,21.78,22.32,41.2,29.15,21.71,37.4,31.76,18.73,28.87,26.37,56.85,26.36,13.23,25.36,12.81,56.07,28.24,20.9,15.4,18.82,44.11,78.0,55.67,19.07,8.47,28.38,11.37,31.46,16.67,19.61
2023-04-20,24.235,10.81,11.69,9.93,49.26,30.86,17.65,34.78,29.97,42.21,20.64,41.6,12.16,42.83,14.79,10.3,21.78,19.57,21.78,22.46,40.63,29.15,21.98,37.4,31.76,18.73,28.77,26.4,56.22,26.0,13.23,25.05,13.07,56.03,28.38,21.28,15.4,18.9,44.36,77.99,53.42,19.06,8.51,28.38,11.35,31.4,16.69,19.61
2023-04-21,24.67,10.81,11.73,9.93,49.21,30.73,17.65,33.63,29.82,42.09,20.64,42.47,12.09,42.89,14.87,10.13,22.35,19.71,21.75,22.46,40.08,29.15,21.85,37.4,31.76,18.72,28.99,26.39,56.07,25.97,13.23,25.24,13.19,55.87,27.77,21.28,15.4,18.83,44.18,77.92,53.45,19.07,8.42,28.95,11.35,31.46,17.04,18.99
2023-04-22,24.5,10.81,11.83,9.93,49.24,30.74,17.65,33.48,29.78,41.89,20.64,42.42,12.14,42.75,14.71,10.13,21.87,19.76,21.71,22.27,40.03,29.15,22.04,37.43,31.76,18.69,29.21,26.22,56.0,25.56,13.23,25.77,13.37,55.8,28.28,21.28,15.4,18.81,44.02,77.85,53.46,19.07,8.43,28.21,11.35,31.46,16.99,18.83
2023-04-23,24.37,10.79,11.6,9.93,48.19,30.74,17.65,33.42,29.83,41.83,20.64,42.71,12.05,43.16,14.71,10.13,21.87,19.76,21.72,22.26,39.77,29.15,22.1,37.43,31.76,18.61,29.17,26.65,55.89,25.11,13.23,25.56,13.48,56.42,28.36,21.28,15.4,18.82,43.58,77.83,53.46,19.07,8.53,29.52,11.34,31.45,16.95,18.75
2023-04-24,23.78,10.79,11.42,9.93,47.79,30.71,17.65,33.3,29.63,41.77,20.64,43.57,12.04,43.02,14.69,10.11,22.22,18.38,21.72,22.41,38.69,29.15,22.24,37.46,31.76,18.09,29.09,26.8,55.69,25.35,13.23,25.48,13.5,55.72,28.36,21.28,15.4,18.82,43.69,77.78,53.47,19.08,8.5,28.38,11.34,31.34,17.09,18.8
2023-04-25,24.305,10.63,11.3,9.93,47.55,30.73,17.65,32.26,29.4,41.72,20.64,44.41,11.85,42.78,14.71,10.11,22.01,17.61,21.73,22.22,38.46,29.16,22.63,37.46,31.78,18.06,29.07,26.69,55.79,25.62,13.23,24.79,13.45,55.52,27.9,21.29,15.4,18.81,44.23,77.94,53.44,19.12,8.3,28.95,11.34,31.41,17.37,18.86
2023-04-26,23.7,10.12,11.26,9.93,46.98,30.73,17.65,32.08,29.16,41.69,20.64,44.63,11.62,42.65,14.87,10.1,22.06,17.71,21.74,22.4,38.32,29.15,22.54,37.29,31.78,18.06,29.19,26.05,55.59,25.56,13.26,23.9,13.57,55.17,28.39,21.27,15.4,18.83,43.73,77.99,53.47,19.16,8.33,28.37,11.34,31.41,16.98,18.27
2023-04-27,23.7,10.1,11.22,9.93,46.83,30.76,17.65,31.94,29.06,41.75,20.58,44.11,11.42,42.82,14.83,10.05,22.25,17.61,21.74,22.06,37.81,29.28,22.27,37.17,31.54,17.97,29.1,25.94,54.52,25.05,13.26,24.01,13.31,55.38,28.35,21.32,15.4,18.8,43.77,78.01,53.55,19.23,8.22,28.15,11.32,31.6,17.27,17.83
2023-04-28,23.71,10.1,11.14,9.93,46.36,30.75,17.65,32.01,29.18,41.76,20.58,43.96,11.46,43.16,15.12,10.05,22.26,17.25,21.73,22.06,37.77,29.28,21.58,37.17,31.56,16.74,29.09,25.74,53.8,24.78,13.26,23.71,13.36,56.06,28.34,21.3,15.4,18.8,44.04,78.15,53.55,19.23,8.22,28.15,11.32,31.6,17.44,18.64
2023-04-29,23.7,10.1,10.95,9.93,46.31,30.76,17.65,31.97,29.15,41.75,20.58,43.82,11.47,43.35,15.12,10.05,22.22,17.14,21.72,22.02,36.4,29.3,21.28,37.11,31.59,16.47,29.11,25.72,53.19,24.83,13.27,23.44,13.39,56.57,28.38,21.32,15.4,18.79,44.6,78.2,53.55,18.99,8.08,28.31,11.33,31.58,17.68,18.55
2023-04-30,23.775,10.1,11.16,9.93,45.97,30.76,17.64,31.74,29.01,41.8,20.58,42.94,11.6,43.13,14.98,10.05,22.07,16.61,21.71,22.22,36.17,29.31,21.36,37.11,31.69,16.34,29.14,25.73,53.22,24.61,13.26,22.91,13.27,56.84,28.34,21.32,15.4,18.8,45.0,77.96,53.52,18.91,8.09,28.31,11.33,31.47,17.89,17.98
2023-05-01,23.985,10.1,11.22,9.91,45.6,30.24,17.63,31.72,28.51,41.82,20.53,42.86,11.69,43.0,15.06,10.02,22.09,16.58,22.02,21.62,35.68,29.83,20.81,37.41,31.7,16.35,29.05,25.99,53.03,24.43,13.26,22.75,13.2,56.85,28.38,21.33,15.39,16.05,44.57,77.98,53.37,18.94,8.11,28.11,11.32,31.21,18.1,18.24
2023-05-02,24.04,10.1,11.36,9.91,45.42,30.24,17.63,32.19,28.13,41.86,20.53,42.01,11.63,42.92,15.06,10.02,22.07,16.56,22.02,21.44,35.52,29.81,21.09,37.41,31.7,16.37,29.0,25.56,53.15,24.37,13.23,22.91,13.09,57.4,28.45,21.33,15.39,16.06,45.14,78.12,53.37,18.8,8.01,28.11,11.3,31.2,17.97,18.21
2023-05-03,24.09,10.1,11.45,9.91,45.62,30.28,17.6,33.3,28.0,41.94,20.53,41.55,11.61,42.83,15.14,10.02,22.18,16.51,22.01,21.4,35.07,29.82,21.02,37.27,31.71,16.37,28.87,25.78,52.01,24.27,13.23,22.09,12.81,57.49,28.34,21.39,15.39,16.09,45.39,78.03,53.48,18.62,7.97,28.11,11.3,31.22,18.1,18.71
2023-05-04,24.12,10.1,11.52,9.91,46.26,30.25,17.6,32.89,27.67,42.08,20.53,41.02,11.57,42.63,15.06,10.02,22.23,15.7,22.0,21.17,35.48,29.82,21.15,37.41,31.74,16.37,28.86,25.99,52.27,24.37,13.23,21.92,12.7,57.97,28.36,21.34,15.39,16.12,45.75,77.91,53.45,18.85,8.03,28.11,11.23,31.2,17.66,18.88
2023-05-05,24.1,10.1,11.32,9.91,45.99,30.25,17.6,32.71,27.52,42.15,20.53,41.04,11.65,42.71,15.06,10.02,22.22,14.93,21.82,21.17,35.6,29.08,20.68,37.28,31.74,16.37,28.83,25.39,52.11,24.38,13.23,21.81,12.77,58.41,28.33,21.35,15.39,16.03,46.05,77.81,53.47,18.87,7.95,28.26,11.24,31.22,17.49,19.01
2023-05-06,23.545,10.1,11.3,9.91,45.78,30.25,17.6,32.3,27.1,42.07,20.53,40.4,11.59,42.52,15.06,10.02,22.21,15.13,21.82,21.17,36.15,29.07,20.55,37.28,31.74,16.37,28.66,24.61,52.07,23.95,13.23,22.35,12.65,59.14,28.36,21.35,15.39,16.03,45.85,77.73,53.47,18.87,8.01,28.26,11.24,31.22,17.17,18.61
2023-05-07,23.564999999999998,10.1,11.57,9.91,46.32,30.25,17.6,32.21,27.31,42.09,20.53,40.07,11.45,42.44,15.04,10.02,22.18,15.37,21.8,21.56,37.25,29.07,19.72,37.29,31.74,16.37,28.58,25.07,51.5,24.05,13.23,22.69,12.75,59.38,28.34,21.29,15.39,16.03,45.93,77.81,53.48,18.88,7.83,28.26,11.24,31.11,17.04,18.73
2023-05-08,23.619999999999997,10.1,11.67,9.91,46.1,30.15,17.6,31.63,27.28,42.27,20.53,39.92,11.77,42.5,15.03,10.02,22.18,15.32,21.82,21.15,37.56,29.08,19.34,37.28,31.74,16.39,28.53,24.44,50.9,24.32,13.23,22.63,12.88,59.77,28.35,21.35,15.39,15.9,45.87,77.82,53.44,18.9,7.89,28.26,11.23,31.09,16.51,18.98
2023-05-09,23.61,10.1,11.48,9.91,45.65,30.15,17.6,32.09,27.42,42.35,20.53,39.0,11.67,42.97,15.03,10.02,22.18,15.17,21.81,21.22,37.28,29.04,19.23,37.28,31.74,16.39,28.67,24.51,50.95,24.35,13.21,22.42,12.75,60.71,28.43,21.35,15.39,15.89,45.9,77.91,53.44,18.91,7.99,28.26,11.23,31.09,16.38,19.32
2023-05-10,23.61,10.1,11.76,9.91,45.19,30.15,17.6,32.12,27.57,42.44,20.53,38.19,11.53,42.95,15.03,10.01,22.18,15.08,21.81,21.16,38.06,29.04,18.92,37.28,31.74,16.39,27.99,24.57,50.98,24.59,13.23,22.9,12.77,61.16,28.46,21.35,15.39,15.87,45.82,77.86,53.43,18.9,8.06,28.26,11.23,31.09,15.97,19.0
2023-05-11,23.755000000000003,10.12,12.05,9.9,44.7,30.15,17.6,32.03,27.73,42.56,20.56,37.99,11.5,42.95,15.03,10.01,22.19,15.04,21.8,21.44,38.8,29.62,18.81,37.48,31.89,16.41,27.8,24.56,50.82,24.61,13.22,22.42,12.82,61.73,28.46,21.35,15.39,15.88,46.3,77.95,52.85,19.15,8.06,28.22,11.22,31.07,15.82,19.32
2023-05-12,23.755000000000003,10.12,11.82,9.9,44.65,30.27,17.6,32.66,28.21,42.76,20.56,38.19,11.56,42.49,15.11,10.02,22.12,15.09,21.82,21.72,39.38,29.6,18.73,37.35,31.89,16.38,27.98,24.17,50.98,24.44,13.22,22.43,12.94,62.19,27.85,21.31,15.34,15.93,46.8,78.01,52.96,19.15,8.0,28.22,11.22,31.07,16.46,19.36
2023-05-13,22.33,10.12,11.83,9.9,44.9,30.26,17.6,32.38,28.57,42.76,20.56,38.03,11.23,42.91,15.11,10.02,22.03,15.01,21.82,21.61,39.01,29.6,19.03,37.35,31.9,16.38,27.82,23.91,51.04,24.27,13.22,22.39,12.83,63.2,27.81,21.31,15.34,15.92,47.02,77.64,52.96,19.15,7.93,28.22,11.22,31.06,16.37,19.96
2023-05-14,22.28,10.12,12.09,9.9,45.11,30.19,17.6,32.56,28.63,42.73,20.56,38.02,11.06,42.83,15.11,10.02,22.03,14.58,21.82,21.67,38.61,29.6,18.76,37.35,31.9,16.38,28.14,24.03,51.0,24.27,13.19,22.28,12.81,63.57,27.93,21.31,15.34,15.92,47.16,77.89,52.96,19.14,7.99,28.22,11.22,31.05,16.7,19.81
2023-05-15,22.33,10.12,11.94,9.9,45.16,30.55,17.46,32.38,28.66,42.85,20.56,37.75,10.86,42.76,15.04,10.01,22.09,14.95,21.82,21.71,38.27,29.52,18.18,37.49,31.9,16.38,28.12,23.73,51.01,24.41,13.0,21.83,12.73,64.15,28.66,21.23,15.34,15.83,47.45,77.84,53.13,19.14,8.07,28.22,11.22,31.05,16.83,20.1
2023-05-16,23.78,10.12,11.69,9.95,45.65,30.55,17.46,32.03,29.12,42.88,20.56,37.32,10.47,42.75,15.04,10.01,22.09,15.09,21.81,21.46,38.17,29.52,18.54,37.49,31.9,16.38,28.32,23.78,50.89,24.71,13.0,21.31,12.96,64.47,28.66,21.23,15.3,15.83,47.5,77.76,53.13,19.26,8.07,28.37,11.22,31.01,17.01,20.0
2023-05-17,23.355,10.12,11.52,9.83,45.03,30.51,17.46,31.87,29.33,42.87,20.56,36.88,10.46,42.86,15.04,10.02,22.08,13.96,21.79,21.44,38.39,28.96,18.71,37.43,31.93,16.38,28.14,23.36,50.53,24.62,13.0,21.45,12.87,65.02,28.69,21.55,15.34,15.83,47.56,77.53,53.17,19.09,8.06,28.53,11.2,30.95,16.51,20.18
2023-05-18,23.36,10.12,12.05,9.83,45.5,30.48,17.49,31.36,29.68,43.04,20.56,36.46,10.49,43.06,15.04,9.99,22.08,14.28,21.8,21.45,38.31,28.96,18.63,37.43,31.93,16.38,27.77,23.37,50.07,25.07,13.0,21.1,13.07,64.9,28.79,21.55,15.3,15.83,47.93,77.37,53.17,19.09,8.03,28.53,11.19,30.93,16.49,20.58
2023-05-19,23.19,10.12,12.19,9.83,45.33,30.47,17.49,31.34,29.57,43.12,20.56,36.15,10.4,43.08,15.12,9.99,22.22,14.0,21.79,21.23,38.36,28.96,18.64,37.47,31.93,16.38,28.16,23.03,50.44,24.72,13.0,21.27,12.89,65.43,28.25,21.21,15.3,15.98,48.34,77.35,53.36,19.09,8.08,28.53,11.19,30.93,16.42,21.37
2023-05-20,23.22,10.12,11.85,9.83,45.64,30.55,17.46,31.41,29.44,43.05,20.56,35.86,10.32,42.95,15.12,10.0,22.22,14.08,21.79,21.22,38.64,28.96,18.37,37.5,31.93,16.37,27.7,23.09,50.67,24.38,13.0,21.81,12.49,65.57,28.23,21.21,15.34,15.98,47.16,77.4,53.36,19.09,8.04,28.53,11.04,30.92,16.27,21.35
2023-05-21,22.990000000000002,10.12,11.84,9.83,45.92,30.58,17.44,32.34,29.52,43.15,20.55,35.11,10.26,43.03,15.12,10.01,22.27,13.97,21.98,21.26,38.91,29.71,18.47,37.11,31.99,16.37,27.29,22.48,50.84,24.16,12.97,21.87,12.04,65.13,28.3,21.16,15.3,16.03,47.18,77.51,53.25,19.28,8.12,28.3,10.48,30.54,16.1,21.88
2023-05-22,23.44,10.12,12.06,9.83,45.45,30.61,17.44,32.41,29.73,43.03,20.55,34.87,10.23,43.29,15.04,10.01,22.22,13.99,22.01,21.5,38.84,29.71,18.01,36.98,31.99,16.37,27.16,22.51,50.07,24.13,12.97,22.3,11.66,65.72,28.98,21.21,15.3,16.06,47.11,77.52,53.5,19.23,8.09,28.3,10.48,30.5,16.42,21.52
2023-05-23,23.44,10.12,12.05,9.83,45.66,30.55,17.44,32.02,29.51,42.91,20.55,35.02,10.47,43.36,15.12,10.01,22.27,13.95,22.02,21.5,39.28,29.71,18.03,37.08,31.99,16.37,27.29,22.74,50.17,24.42,12.97,22.17,11.59,66.28,28.85,21.18,15.3,15.89,47.73,77.53,53.87,19.16,8.02,28.3,10.48,30.5,16.6,21.68
2023-05-24,24.18,10.13,12.22,9.84,45.43,30.78,17.44,32.22,29.53,43.06,20.46,34.74,10.52,43.72,15.08,9.99,22.54,15.35,22.17,21.01,38.97,29.23,17.49,38.36,31.82,16.37,27.4,22.46,50.51,24.42,12.98,21.96,11.26,66.21,28.86,21.04,15.3,15.79,47.73,77.62,53.86,18.93,8.11,28.15,10.5,30.32,16.71,21.67
2023-05-25,24.03,10.13,12.19,9.84,45.47,30.56,17.51,32.8,29.94,43.16,20.46,34.98,10.45,43.81,15.07,9.99,22.28,16.54,22.16,21.09,38.75,29.23,17.71,38.36,31.82,16.38,27.66,22.31,50.39,24.45,12.98,21.82,11.23,66.33,31.49,20.97,15.32,15.86,47.53,77.64,53.93,18.79,8.13,28.15,10.5,30.32,16.65,22.52
2023-05-26,24.03,10.13,11.75,9.84,45.68,30.48,17.51,32.88,30.09,43.23,20.46,34.33,10.35,43.96,15.07,9.99,22.28,16.83,22.15,21.1,37.93,29.24,17.64,39.86,31.81,16.38,27.61,22.24,50.62,24.5,12.98,21.88,10.77,66.8,31.42,20.96,15.32,15.86,47.8,77.82,53.95,18.78,8.12,28.75,10.5,30.32,16.87,22.41
2023-05-27,24.04,10.13,11.95,9.84,45.69,30.3,17.44,33.6,30.09,43.32,20.46,34.55,10.06,43.98,15.07,9.99,22.28,17.26,22.15,21.19,37.66,29.24,17.33,39.89,31.81,16.38,27.39,21.96,51.26,24.37,12.97,21.93,10.82,66.58,31.43,20.96,15.29,15.82,47.39,77.84,53.95,18.76,8.03,28.75,10.48,30.32,16.7,22.5
2023-05-28,24.07,10.13,11.69,9.84,46.43,30.25,17.44,33.26,30.02,43.36,20.46,34.58,9.97,43.77,15.08,9.9,22.31,18.08,22.18,21.25,37.21,29.24,16.35,39.89,31.81,16.38,27.59,21.52,51.11,24.42,12.97,21.75,10.78,66.31,31.4,21.04,15.26,15.76,47.36,77.79,53.87,18.78,8.04,28.75,10.47,30.31,16.87,21.67
2023-05-29,24.08,10.13,11.99,9.84,46.61,30.29,17.44,33.72,30.31,43.26,20.46,34.82,10.01,44.12,15.16,9.87,22.33,18.11,22.17,21.12,38.29,29.24,17.16,39.8,31.81,16.38,27.46,21.4,51.91,24.3,12.97,21.75,10.78,66.6,31.44,20.96,15.26,15.86,46.61,77.84,53.9,18.77,8.1,28.75,10.48,30.31,16.39,22.12
