Country,Creditor,Creditor Type,US$,source
Cote d'Ivoire,"Germany, Fed.Rep. Of",Bilateral,49482807.5,International Debt Statistics (IDS) Database (December 2022)
Cote d'Ivoire,"Germany, Fed.Rep. Of",Private,242511773.0,International Debt Statistics (IDS) Database (December 2022)
Cote d'Ivoire,India,Bilateral,214757000.0,International Debt Statistics (IDS) Database (December 2022)
Cote d'Ivoire,International Fund for Agricultural Dev.,Multilateral,25943143.7,International Debt Statistics (IDS) Database (December 2022)
Cote d'Ivoire,Islamic Dev. Bank,Multilateral,517086478.3,International Debt Statistics (IDS) Database (December 2022)
Cote d'Ivoire,Israel,Private,137853641.1,International Debt Statistics (IDS) Database (December 2022)
Cote d'Ivoire,Japan,Bilateral,18797645.5,International Debt Statistics (IDS) Database (December 2022)
Cote d'Ivoire,Japan,Private,282233000.0,International Debt Statistics (IDS) Database (December 2022)
Cote d'Ivoire,"Korea, Republic Of",Bilateral,817000.0,International Debt Statistics (IDS) Database (December 2022)
Cote d'Ivoire,Kuwait,Bilateral,34812252.9,International Debt Statistics (IDS) Database (December 2022)
Cote d'Ivoire,Morocco,Private,25542086.5,International Debt Statistics (IDS) Database (December 2022)
Cote d'Ivoire,OPEC Fund for International Dev.,Multilateral,20414000.0,International Debt Statistics (IDS) Database (December 2022)
Cote d'Ivoire,Russian Federation,Private,61355000.0,International Debt Statistics (IDS) Database (December 2022)
Cote d'Ivoire,Saudi Arabia,Bilateral,20049600.1,International Debt Statistics (IDS) Database (December 2022)
Cote d'Ivoire,South Africa,Private,0.0,International Debt Statistics (IDS) Database (December 2022)
Cote d'Ivoire,Spain,Bilateral,27952110.9,International Debt Statistics (IDS) Database (December 2022)
Cote d'Ivoire,United Kingdom,Private,763156804.9,International Debt Statistics (IDS) Database (December 2022)
Cote d'Ivoire,United States,Bilateral,2117000.0,International Debt Statistics (IDS) Database (December 2022)
Cote d'Ivoire,West African Development Bank - BOAD,Multilateral,366947093.2,International Debt Statistics (IDS) Database (December 2022)
Cote d'Ivoire,World Bank-IBRD                         ,Multilateral,62266000.0,International Debt Statistics (IDS) Database (December 2022)
Cote d'Ivoire,World Bank-IDA                         ,Multilateral,1820162000.0,International Debt Statistics (IDS) Database (December 2022)
DR Congo,African Dev. Bank         ,Multilateral,372390053.4,International Debt Statistics (IDS) Database (December 2022)
DR Congo,Angola,Bilateral,20000000.0,International Debt Statistics (IDS) Database (December 2022)
DR Congo,Arab Bank for Economic Dev. in Africa (BADEA),Multilateral,25313000.0,International Debt Statistics (IDS) Database (December 2022)
DR Congo,Belgium,Private,45425000.0,International Debt Statistics (IDS) Database (December 2022)
DR Congo,Brazil,Private,236000.0,International Debt Statistics (IDS) Database (December 2022)
DR Congo,Burundi,Bilateral,2660175.9,International Debt Statistics (IDS) Database (December 2022)
DR Congo,China,Bilateral,675729913.9,International Debt Statistics (IDS) Database (December 2022)
DR Congo,"Cote D`Ivoire, Republic Of",Private,21880000.0,International Debt Statistics (IDS) Database (December 2022)
DR Congo,Dev. Bank of the Central African States (BDEAC),Multilateral,6013120.8,International Debt Statistics (IDS) Database (December 2022)
DR Congo,European Investment Bank,Multilateral,148767916.6,International Debt Statistics (IDS) Database (December 2022)
DR Congo,France,Bilateral,66870814.5,International Debt Statistics (IDS) Database (December 2022)
DR Congo,"Germany, Fed.Rep. Of",Bilateral,0.0,International Debt Statistics (IDS) Database (December 2022)
DR Congo,Greece,Bilateral,2032000.0,International Debt Statistics (IDS) Database (December 2022)
DR Congo,Greece,Private,2904000.0,International Debt Statistics (IDS) Database (December 2022)
DR Congo,India,Bilateral,170015000.0,International Debt Statistics (IDS) Database (December 2022)
DR Congo,International Fund for Agricultural Dev.,Multilateral,0.0,International Debt Statistics (IDS) Database (December 2022)
DR Congo,Islamic Dev. Bank,Multilateral,205363000.0,International Debt Statistics (IDS) Database (December 2022)
DR Congo,"Korea, Republic Of",Bilateral,0.0,International Debt Statistics (IDS) Database (December 2022)
DR Congo,Kuwait,Bilateral,8596838.0,International Debt Statistics (IDS) Database (December 2022)
DR Congo,Kuwait,Private,51551000.0,International Debt Statistics (IDS) Database (December 2022)
DR Congo,Multiple Lenders,Bilateral,1109244000.0,International Debt Statistics (IDS) Database (December 2022)
DR Congo,Namibia,Bilateral,1463644.0,International Debt Statistics (IDS) Database (December 2022)
DR Congo,OPEC Fund for International Dev.,Multilateral,10947000.0,International Debt Statistics (IDS) Database (December 2022)
DR Congo,Portugal,Private,689000.0,International Debt Statistics (IDS) Database (December 2022)
DR Congo,Romania,Bilateral,254000.0,International Debt Statistics (IDS) Database (December 2022)
DR Congo,Saudi Arabia,Bilateral,14006666.7,International Debt Statistics (IDS) Database (December 2022)
DR Congo,United Kingdom,Private,8426000.0,International Debt Statistics (IDS) Database (December 2022)
DR Congo,United States,Private,3833000.0,International Debt Statistics (IDS) Database (December 2022)
DR Congo,World Bank-IDA                         ,Multilateral,1520957000.0,International Debt Statistics (IDS) Database (December 2022)
Djibouti,African Dev. Bank         ,Multilateral,117119751.4,International Debt Statistics (IDS) Database (December 2022)
Djibouti,Arab Fund for Economic & Social Development,Multilateral,198728959.1,International Debt Statistics (IDS) Database (December 2022)
Djibouti,Belgium,Bilateral,328862.8,International Debt Statistics (IDS) Database (December 2022)
Djibouti,China,Bilateral,1341297790.4,International Debt Statistics (IDS) Database (December 2022)
Djibouti,European Investment Bank,Multilateral,466298.0,International Debt Statistics (IDS) Database (December 2022)
Djibouti,France,Bilateral,3168372.2,International Debt Statistics (IDS) Database (December 2022)
Djibouti,India,Bilateral,38571000.0,International Debt Statistics (IDS) Database (December 2022)
Djibouti,International Fund for Agricultural Dev.,Multilateral,13218736.8,International Debt Statistics (IDS) Database (December 2022)
Djibouti,"Iran, Islamic Republic Of",Bilateral,10872106.0,International Debt Statistics (IDS) Database (December 2022)
Djibouti,Islamic Dev. Bank,Multilateral,113267001.0,International Debt Statistics (IDS) Database (December 2022)
Djibouti,Italy,Bilateral,48785814.7,International Debt Statistics (IDS) Database (December 2022)
Djibouti,Kuwait,Bilateral,171389986.9,International Debt Statistics (IDS) Database (December 2022)
Djibouti,OPEC Fund for International Dev.,Multilateral,25895000.0,International Debt Statistics (IDS) Database (December 2022)
Djibouti,Saudi Arabia,Bilateral,55627733.4,International Debt Statistics (IDS) Database (December 2022)
Djibouti,Spain,Bilateral,4208000.0,International Debt Statistics (IDS) Database (December 2022)
Djibouti,Turkey,Bilateral,7528000.0,International Debt Statistics (IDS) Database (December 2022)
Djibouti,United Arab Emirates,Bilateral,11748672.6,International Debt Statistics (IDS) Database (December 2022)
Djibouti,World Bank-IDA                         ,Multilateral,191295000.0,International Debt Statistics (IDS) Database (December 2022)
Egypt,African Dev. Bank         ,Multilateral,2845960407.5,International Debt Statistics (IDS) Database (December 2022)
Egypt,African Export-Import Bank,Multilateral,2953168000.0,International Debt Statistics (IDS) Database (December 2022)
Egypt,Arab African International Bank,Multilateral,0.0,International Debt Statistics (IDS) Database (December 2022)
Egypt,Arab Fund for Economic & Social Development,Multilateral,1807842556.0,International Debt Statistics (IDS) Database (December 2022)
Egypt,Arab Monetary Fund,Multilateral,712397110.8,International Debt Statistics (IDS) Database (December 2022)
Egypt,Asian Infrastructure Investment Bank,Multilateral,750000.0,International Debt Statistics (IDS) Database (December 2022)
Egypt,Austria,Bilateral,10322365.2,International Debt Statistics (IDS) Database (December 2022)
Egypt,Austria,Private,35954030.0,International Debt Statistics (IDS) Database (December 2022)
Egypt,Bahrain,Private,170000000.0,International Debt Statistics (IDS) Database (December 2022)
Egypt,Belgium,Bilateral,266423.8,International Debt Statistics (IDS) Database (December 2022)
Egypt,Belgium,Private,104796000.0,International Debt Statistics (IDS) Database (December 2022)
Egypt,Bondholders,Private,26304214883.6,International Debt Statistics (IDS) Database (December 2022)
Egypt,Canada,Bilateral,63991910.4,International Debt Statistics (IDS) Database (December 2022)
Egypt,China,Bilateral,3620329812.8,International Debt Statistics (IDS) Database (December 2022)
Egypt,Denmark,Bilateral,38988543.3,International Debt Statistics (IDS) Database (December 2022)
Egypt,Denmark,Private,4550086.8,International Debt Statistics (IDS) Database (December 2022)
Egypt,European Bank for Reconstruction and Dev. (EBRD),Multilateral,461627700.7,International Debt Statistics (IDS) Database (December 2022)
Egypt,European Investment Bank,Multilateral,3076250121.7,International Debt Statistics (IDS) Database (December 2022)
Egypt,France,Bilateral,1348298631.4,International Debt Statistics (IDS) Database (December 2022)
Egypt,France,Private,777631208.4,International Debt Statistics (IDS) Database (December 2022)
Egypt,"Germany, Fed.Rep. Of",Bilateral,6529276806.8,International Debt Statistics (IDS) Database (December 2022)
Egypt,"Germany, Fed.Rep. Of",Private,110082160.4,International Debt Statistics (IDS) Database (December 2022)
Egypt,International Fund for Agricultural Dev.,Multilateral,156645747.1,International Debt Statistics (IDS) Database (December 2022)
Egypt,Islamic Dev. Bank,Multilateral,1202178377.2,International Debt Statistics (IDS) Database (December 2022)
Egypt,Italy,Bilateral,50693107.1,International Debt Statistics (IDS) Database (December 2022)
Egypt,Italy,Private,834191169.7,International Debt Statistics (IDS) Database (December 2022)
Egypt,Japan,Bilateral,2557116665.0,International Debt Statistics (IDS) Database (December 2022)
Egypt,"Korea, Republic Of",Bilateral,143383723.5,International Debt Statistics (IDS) Database (December 2022)
Egypt,Kuwait,Bilateral,4993317449.8,International Debt Statistics (IDS) Database (December 2022)
Egypt,Multiple Lenders,Multilateral,32658000.0,International Debt Statistics (IDS) Database (December 2022)
Egypt,Multiple Lenders,Private,4608297749.9,International Debt Statistics (IDS) Database (December 2022)
Egypt,Netherlands,Bilateral,62864082.7,International Debt Statistics (IDS) Database (December 2022)
Egypt,Norway,Bilateral,226063.3,International Debt Statistics (IDS) Database (December 2022)
Egypt,OPEC Fund for International Dev.,Multilateral,290630000.0,International Debt Statistics (IDS) Database (December 2022)
Egypt,Org. of Arab Petroleum Exporting Countries (OAPEC),Multilateral,25000000.0,International Debt Statistics (IDS) Database (December 2022)
Egypt,Qatar,Private,0.0,International Debt Statistics (IDS) Database (December 2022)
Egypt,Russian Federation,Bilateral,529563000.0,International Debt Statistics (IDS) Database (December 2022)
Egypt,Saudi Arabia,Bilateral,8995965007.9,International Debt Statistics (IDS) Database (December 2022)
Egypt,Spain,Bilateral,288305728.7,International Debt Statistics (IDS) Database (December 2022)
Egypt,Spain,Private,3731611.1,International Debt Statistics (IDS) Database (December 2022)
Egypt,Sweden,Private,23113.0,International Debt Statistics (IDS) Database (December 2022)
Egypt,Switzerland,Bilateral,2166704.5,International Debt Statistics (IDS) Database (December 2022)
Egypt,Switzerland,Private,85169.2,International Debt Statistics (IDS) Database (December 2022)
Egypt,UN-General Assembly (UNGA),Multilateral,0.0,International Debt Statistics (IDS) Database (December 2022)
Egypt,United Arab Emirates,Bilateral,7322306606.5,International Debt Statistics (IDS) Database (December 2022)
Egypt,United Arab Emirates,Private,1723576486.0,International Debt Statistics (IDS) Database (December 2022)
Egypt,United Kingdom,Bilateral,7135414.0,International Debt Statistics (IDS) Database (December 2022)
Egypt,United Kingdom,Private,1489214838.2,International Debt Statistics (IDS) Database (December 2022)
Egypt,United States,Bilateral,455006000.0,International Debt Statistics (IDS) Database (December 2022)
Egypt,United States,Private,112500000.0,International Debt Statistics (IDS) Database (December 2022)
Egypt,World Bank-IBRD                         ,Multilateral,11609727000.0,International Debt Statistics (IDS) Database (December 2022)
Egypt,World Bank-IDA                         ,Multilateral,383335000.0,International Debt Statistics (IDS) Database (December 2022)
Eritrea,African Dev. Bank         ,Multilateral,95782173.7,International Debt Statistics (IDS) Database (December 2022)
Eritrea,Arab Bank for Economic Dev. in Africa (BADEA),Multilateral,4012000.0,International Debt Statistics (IDS) Database (December 2022)
Eritrea,China,Bilateral,23424842.0,International Debt Statistics (IDS) Database (December 2022)
Eritrea,India,Bilateral,7987000.0,International Debt Statistics (IDS) Database (December 2022)
Eritrea,International Fund for Agricultural Dev.,Multilateral,35567429.7,International Debt Statistics (IDS) Database (December 2022)
Eritrea,Italy,Bilateral,9513000.0,International Debt Statistics (IDS) Database (December 2022)
Eritrea,Italy,Private,34855775.5,International Debt Statistics (IDS) Database (December 2022)
Eritrea,Kuwait,Bilateral,20731225.2,International Debt Statistics (IDS) Database (December 2022)
Eritrea,OPEC Fund for International Dev.,Multilateral,2481000.0,International Debt Statistics (IDS) Database (December 2022)
Eritrea,Saudi Arabia,Bilateral,7429000.0,International Debt Statistics (IDS) Database (December 2022)
Eritrea,United Arab Emirates,Bilateral,10772770.6,International Debt Statistics (IDS) Database (December 2022)
Eritrea,United States,Bilateral,26916000.0,International Debt Statistics (IDS) Database (December 2022)
Eritrea,World Bank-IDA                         ,Multilateral,449928000.0,International Debt Statistics (IDS) Database (December 2022)
Eswatini,African Dev. Bank         ,Multilateral,153937333.8,International Debt Statistics (IDS) Database (December 2022)
Eswatini,Arab African International Bank,Multilateral,9554000.0,International Debt Statistics (IDS) Database (December 2022)
Eswatini,Arab Bank for Economic Dev. in Africa (BADEA),Multilateral,17846000.0,International Debt Statistics (IDS) Database (December 2022)
Eswatini,China,Bilateral,175340000.0,International Debt Statistics (IDS) Database (December 2022)
Eswatini,European Development Fund (EDF),Multilateral,720307.7,International Debt Statistics (IDS) Database (December 2022)
Eswatini,European Investment Bank,Multilateral,13333668.6,International Debt Statistics (IDS) Database (December 2022)
Eswatini,"Germany, Fed.Rep. Of",Bilateral,3640805.7,International Debt Statistics (IDS) Database (December 2022)
Eswatini,India,Bilateral,12497000.0,International Debt Statistics (IDS) Database (December 2022)
Eswatini,International Fund for Agricultural Dev.,Multilateral,8736927.7,International Debt Statistics (IDS) Database (December 2022)
Eswatini,Italy,Bilateral,12513965.8,International Debt Statistics (IDS) Database (December 2022)
Eswatini,Japan,Bilateral,35588150.1,International Debt Statistics (IDS) Database (December 2022)
Eswatini,Kuwait,Bilateral,19805665.4,International Debt Statistics (IDS) Database (December 2022)
Eswatini,Multiple Lenders,Bilateral,14991000.0,International Debt Statistics (IDS) Database (December 2022)
Eswatini,Nigeria,Bilateral,2742568.5,International Debt Statistics (IDS) Database (December 2022)
Eswatini,OPEC Fund for International Dev.,Multilateral,14714000.0,International Debt Statistics (IDS) Database (December 2022)
Eswatini,Saudi Arabia,Bilateral,0.0,International Debt Statistics (IDS) Database (December 2022)
Eswatini,South Africa,Bilateral,2337063.9,International Debt Statistics (IDS) Database (December 2022)
Eswatini,United Arab Emirates,Bilateral,5283594.3,International Debt Statistics (IDS) Database (December 2022)
Eswatini,United Kingdom,Private,10213845.0,International Debt Statistics (IDS) Database (December 2022)
Eswatini,United States,Bilateral,398000.0,International Debt Statistics (IDS) Database (December 2022)
Eswatini,World Bank-IBRD                         ,Multilateral,42306000.0,International Debt Statistics (IDS) Database (December 2022)
Eswatini,World Bank-IDA                         ,Multilateral,596000.0,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,African Dev. Bank         ,Multilateral,2265618631.1,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,Arab African International Bank,Multilateral,26059000.0,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,Arab Bank for Economic Dev. in Africa (BADEA),Multilateral,60595000.0,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,Arab Monetary Fund,Multilateral,9001000.0,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,Bondholders,Private,1000000000.0,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,Bulgaria,Bilateral,8066000.0,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,Canada,Bilateral,158884000.0,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,China,Bilateral,6281522227.5,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,China,Private,1650472000.0,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,Czech Republic,Bilateral,66999.8,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,Denmark,Private,0.0,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,Eastern & Southern African Trade & Dev. Bank (TDB),Multilateral,32300000.0,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,Egypt,Private,82000.0,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,European Investment Bank,Multilateral,133101082.8,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,France,Bilateral,290438617.7,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,France,Private,259429185.0,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,"Germany, Fed.Rep. Of",Bilateral,26097962.8,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,India,Bilateral,361614000.0,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,India,Private,11490930.3,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,International Fund for Agricultural Dev.,Multilateral,372211381.0,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,Ireland,Private,0.0,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,Israel,Private,151605000.0,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,Italy,Bilateral,141711299.5,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,Italy,Private,417389547.2,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,Japan,Bilateral,53073434.3,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,Japan,Private,364783000.0,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,"Korea, Republic Of",Bilateral,220870914.9,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,Kuwait,Bilateral,85154809.1,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,Libya,Bilateral,237287000.0,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,Nordic Development Fund,Multilateral,8963965.5,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,Nordic Investment Bank,Multilateral,16949079.3,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,OPEC Fund for International Dev.,Multilateral,108004326.3,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,Poland,Bilateral,99296000.0,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,Russian Federation,Bilateral,161578000.0,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,Saudi Arabia,Bilateral,44221600.0,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,Serbia,Bilateral,101332000.0,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,Serbia,Private,4203000.0,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,South Africa,Private,100492000.0,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,Sweden,Private,106711000.0,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,Switzerland,Private,723859000.0,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,Turkey,Bilateral,210000000.0,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,United Arab Emirates,Bilateral,76514.6,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,United Arab Emirates,Private,9844000.0,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,United Kingdom,Private,322040000.0,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,United States,Private,1388242000.0,International Debt Statistics (IDS) Database (December 2022)
Ethiopia,World Bank-IDA                         ,Multilateral,10990763000.0,International Debt Statistics (IDS) Database (December 2022)
Gabon,African Dev. Bank         ,Multilateral,1035761866.0,International Debt Statistics (IDS) Database (December 2022)
Gabon,African Export-Import Bank,Multilateral,77552720.0,International Debt Statistics (IDS) Database (December 2022)
Gabon,Austria,Private,137085476.5,International Debt Statistics (IDS) Database (December 2022)
Gabon,Bondholders,Private,2436000000.0,International Debt Statistics (IDS) Database (December 2022)
Gabon,Central Bank of West African States (BCEAO),Multilateral,122323485.0,International Debt Statistics (IDS) Database (December 2022)
Gabon,China,Bilateral,1090364616.3,International Debt Statistics (IDS) Database (December 2022)
Gabon,China,Private,120213000.0,International Debt Statistics (IDS) Database (December 2022)
Gabon,Dev. Bank of the Central African States (BDEAC),Multilateral,2265788.5,International Debt Statistics (IDS) Database (December 2022)
Gabon,European Development Fund (EDF),Multilateral,2271362.1,International Debt Statistics (IDS) Database (December 2022)
Gabon,European Investment Bank,Multilateral,3086156.5,International Debt Statistics (IDS) Database (December 2022)
Gabon,France,Bilateral,410466177.1,International Debt Statistics (IDS) Database (December 2022)
Gabon,France,Private,91000508.9,International Debt Statistics (IDS) Database (December 2022)
Gabon,"Germany, Fed.Rep. Of",Private,0.0,International Debt Statistics (IDS) Database (December 2022)
Gabon,India,Bilateral,725000.0,International Debt Statistics (IDS) Database (December 2022)
Gabon,International Fund for Agricultural Dev.,Multilateral,2837401.9,International Debt Statistics (IDS) Database (December 2022)
Gabon,Islamic Dev. Bank,Multilateral,154517890.8,International Debt Statistics (IDS) Database (December 2022)
Gabon,Israel,Private,48263070.1,International Debt Statistics (IDS) Database (December 2022)
Gabon,Saudi Arabia,Bilateral,6922133.3,International Debt Statistics (IDS) Database (December 2022)
Gabon,Spain,Private,53790700.3,International Debt Statistics (IDS) Database (December 2022)
Gabon,United Arab Emirates,Private,0.0,International Debt Statistics (IDS) Database (December 2022)
Gabon,United States,Private,1866000.0,International Debt Statistics (IDS) Database (December 2022)
Gabon,World Bank-IBRD                         ,Multilateral,680453000.0,International Debt Statistics (IDS) Database (December 2022)
Gambia,African Dev. Bank         ,Multilateral,60329965.5,International Debt Statistics (IDS) Database (December 2022)
Gambia,Arab African International Bank,Multilateral,11066000.0,International Debt Statistics (IDS) Database (December 2022)
Gambia,Arab Bank for Economic Dev. in Africa (BADEA),Multilateral,36979000.0,International Debt Statistics (IDS) Database (December 2022)
Gambia,Austria,Bilateral,0.0,International Debt Statistics (IDS) Database (December 2022)
Gambia,Belgium,Bilateral,516609.1,International Debt Statistics (IDS) Database (December 2022)
Gambia,Economic Community of West African States (ECOWAS),Multilateral,31209457.8,International Debt Statistics (IDS) Database (December 2022)
Gambia,India,Bilateral,22563000.0,International Debt Statistics (IDS) Database (December 2022)
Gambia,International Bank for Economic Cooperation (IBEC),Multilateral,134000.0,International Debt Statistics (IDS) Database (December 2022)
Gambia,International Fund for Agricultural Dev.,Multilateral,31014741.5,International Debt Statistics (IDS) Database (December 2022)
Gambia,Islamic Dev. Bank,Multilateral,129277857.6,International Debt Statistics (IDS) Database (December 2022)
Gambia,Kuwait,Bilateral,57806324.1,International Debt Statistics (IDS) Database (December 2022)
Gambia,Libya,Bilateral,3950000.0,International Debt Statistics (IDS) Database (December 2022)
Gambia,Multiple Lenders,Bilateral,11204000.0,International Debt Statistics (IDS) Database (December 2022)
Gambia,OPEC Fund for International Dev.,Multilateral,47287000.0,International Debt Statistics (IDS) Database (December 2022)
Gambia,Saudi Arabia,Bilateral,61016266.7,International Debt Statistics (IDS) Database (December 2022)
Gambia,United Arab Emirates,Bilateral,14170183.8,International Debt Statistics (IDS) Database (December 2022)
Gambia,World Bank-IDA                         ,Multilateral,128072000.0,International Debt Statistics (IDS) Database (December 2022)
Ghana,African Dev. Bank         ,Multilateral,1232877008.6,International Debt Statistics (IDS) Database (December 2022)
Ghana,Arab Bank for Economic Dev. in Africa (BADEA),Multilateral,38273000.0,International Debt Statistics (IDS) Database (December 2022)
Ghana,Austria,Bilateral,1564552.5,International Debt Statistics (IDS) Database (December 2022)
Ghana,Austria,Private,231148124.5,International Debt Statistics (IDS) Database (December 2022)
Ghana,Belgium,Bilateral,23624234.5,International Debt Statistics (IDS) Database (December 2022)
Ghana,Belgium,Private,36024792.8,International Debt Statistics (IDS) Database (December 2022)
Ghana,Bondholders,Private,10215439000.0,International Debt Statistics (IDS) Database (December 2022)
Ghana,Brazil,Bilateral,3887000.0,International Debt Statistics (IDS) Database (December 2022)
Ghana,Brazil,Private,143631000.0,International Debt Statistics (IDS) Database (December 2022)
Ghana,China,Bilateral,1455543947.9,International Debt Statistics (IDS) Database (December 2022)
Ghana,China,Private,278090000.0,International Debt Statistics (IDS) Database (December 2022)
Ghana,Czech Republic,Bilateral,6994470.0,International Debt Statistics (IDS) Database (December 2022)
Ghana,Czech Republic,Private,0.0,International Debt Statistics (IDS) Database (December 2022)
Ghana,Denmark,Private,70366822.4,International Debt Statistics (IDS) Database (December 2022)
Ghana,Economic Community of West African States (ECOWAS),Multilateral,32835014.2,International Debt Statistics (IDS) Database (December 2022)
Ghana,Egypt,Bilateral,218379000.0,International Debt Statistics (IDS) Database (December 2022)
Ghana,European Development Fund (EDF),Multilateral,0.0,International Debt Statistics (IDS) Database (December 2022)
Ghana,European Investment Bank,Multilateral,35744195.9,International Debt Statistics (IDS) Database (December 2022)
Ghana,France,Bilateral,290185221.6,International Debt Statistics (IDS) Database (December 2022)
Ghana,France,Private,334833872.0,International Debt Statistics (IDS) Database (December 2022)
Ghana,"Germany, Fed.Rep. Of",Bilateral,251139771.6,International Debt Statistics (IDS) Database (December 2022)
Ghana,"Germany, Fed.Rep. Of",Private,195707346.70000002,International Debt Statistics (IDS) Database (December 2022)
Ghana,Hong Kong,Private,0.0,International Debt Statistics (IDS) Database (December 2022)
Ghana,India,Bilateral,409661800.0,International Debt Statistics (IDS) Database (December 2022)
Ghana,International Coffee Organization (ICO),Multilateral,7148000.0,International Debt Statistics (IDS) Database (December 2022)
Ghana,International Fund for Agricultural Dev.,Multilateral,130972253.3,International Debt Statistics (IDS) Database (December 2022)
Ghana,Israel,Private,176727448.7,International Debt Statistics (IDS) Database (December 2022)
Ghana,Italy,Bilateral,24490461.8,International Debt Statistics (IDS) Database (December 2022)
Ghana,Italy,Private,91785852.9,International Debt Statistics (IDS) Database (December 2022)
Ghana,Japan,Bilateral,0.0,International Debt Statistics (IDS) Database (December 2022)
Ghana,"Korea, Republic Of",Bilateral,106538862.6,International Debt Statistics (IDS) Database (December 2022)
Ghana,"Korea, Republic Of",Private,1052317959.5,International Debt Statistics (IDS) Database (December 2022)
Ghana,Kuwait,Bilateral,35734519.1,International Debt Statistics (IDS) Database (December 2022)
Ghana,Luxembourg,Private,0.0,International Debt Statistics (IDS) Database (December 2022)
Ghana,Mauritius,Private,58620000.0,International Debt Statistics (IDS) Database (December 2022)
Ghana,Multiple Lenders,Private,50760815.2,International Debt Statistics (IDS) Database (December 2022)
Ghana,Netherlands,Private,336765324.0,International Debt Statistics (IDS) Database (December 2022)
Ghana,Nigeria,Bilateral,1072000.0,International Debt Statistics (IDS) Database (December 2022)
Ghana,Nordic Development Fund,Multilateral,51005884.3,International Debt Statistics (IDS) Database (December 2022)
Ghana,OPEC Fund for International Dev.,Multilateral,23019000.0,International Debt Statistics (IDS) Database (December 2022)
Ghana,Saudi Arabia,Bilateral,14460266.7,International Debt Statistics (IDS) Database (December 2022)
Ghana,South Africa,Private,30808799.7,International Debt Statistics (IDS) Database (December 2022)
Ghana,Spain,Bilateral,26055098.3,International Debt Statistics (IDS) Database (December 2022)
Ghana,Spain,Private,79071869.8,International Debt Statistics (IDS) Database (December 2022)
Ghana,Sweden,Private,14211045.1,International Debt Statistics (IDS) Database (December 2022)
Ghana,Switzerland,Private,18200000.0,International Debt Statistics (IDS) Database (December 2022)
Ghana,Turkey,Bilateral,82435000.0,International Debt Statistics (IDS) Database (December 2022)
Ghana,United Kingdom,Private,393924554.5,International Debt Statistics (IDS) Database (December 2022)
Ghana,United States,Bilateral,203972000.0,International Debt Statistics (IDS) Database (December 2022)
Ghana,United States,Private,328558000.0,International Debt Statistics (IDS) Database (December 2022)
Ghana,World Bank-IDA                         ,Multilateral,4477163000.0,International Debt Statistics (IDS) Database (December 2022)
Guinea,African Dev. Bank         ,Multilateral,199714826.8,International Debt Statistics (IDS) Database (December 2022)
Guinea,Angola,Bilateral,112500000.0,International Debt Statistics (IDS) Database (December 2022)
Guinea,Arab Bank for Economic Dev. in Africa (BADEA),Multilateral,71406538.5,International Debt Statistics (IDS) Database (December 2022)
Guinea,Belgium,Bilateral,0.0,International Debt Statistics (IDS) Database (December 2022)
