date,iso_code,indicator_code,value
1987-01-01,AGO,SH.XPD.CHEX.PC.CD,
1988-01-01,AGO,SH.XPD.CHEX.PC.CD,
1989-01-01,AGO,SH.XPD.CHEX.PC.CD,
1990-01-01,AGO,SH.XPD.CHEX.PC.CD,
1991-01-01,AGO,SH.XPD.CHEX.PC.CD,
1992-01-01,AGO,SH.XPD.CHEX.PC.CD,
1993-01-01,AGO,SH.XPD.CHEX.PC.CD,
1994-01-01,AGO,SH.XPD.CHEX.PC.CD,
1995-01-01,AGO,SH.XPD.CHEX.PC.CD,
1996-01-01,AGO,SH.XPD.CHEX.PC.CD,
1997-01-01,AGO,SH.XPD.CHEX.PC.CD,
1998-01-01,AGO,SH.XPD.CHEX.PC.CD,
1999-01-01,AGO,SH.XPD.CHEX.PC.CD,
2000-01-01,AGO,SH.XPD.CHEX.PC.CD,13.00008678
2001-01-01,AGO,SH.XPD.CHEX.PC.CD,28.92523384
2002-01-01,AGO,SH.XPD.CHEX.PC.CD,29.05480003
2003-01-01,AGO,SH.XPD.CHEX.PC.CD,34.8696785
2004-01-01,AGO,SH.XPD.CHEX.PC.CD,49.77629852
2005-01-01,AGO,SH.XPD.CHEX.PC.CD,54.21235657
2006-01-01,AGO,SH.XPD.CHEX.PC.CD,69.76922607
2007-01-01,AGO,SH.XPD.CHEX.PC.CD,92.84111786
2008-01-01,AGO,SH.XPD.CHEX.PC.CD,135.63153076
2009-01-01,AGO,SH.XPD.CHEX.PC.CD,120.0315094
2010-01-01,AGO,SH.XPD.CHEX.PC.CD,96.66415405
2011-01-01,AGO,SH.XPD.CHEX.PC.CD,121.91368866
2012-01-01,AGO,SH.XPD.CHEX.PC.CD,121.79575348
2013-01-01,AGO,SH.XPD.CHEX.PC.CD,142.88616943
2014-01-01,AGO,SH.XPD.CHEX.PC.CD,130.74234009
2015-01-01,AGO,SH.XPD.CHEX.PC.CD,107.64356232
2016-01-01,AGO,SH.XPD.CHEX.PC.CD,94.1061554
2017-01-01,AGO,SH.XPD.CHEX.PC.CD,112.85147095
2018-01-01,AGO,SH.XPD.CHEX.PC.CD,83.89920044
2019-01-01,AGO,SH.XPD.CHEX.PC.CD,64.65779114
2020-01-01,AGO,SH.XPD.CHEX.PC.CD,55.05102158
2021-01-01,AGO,SH.XPD.CHEX.PC.CD,64.16342163
2022-01-01,AGO,SH.XPD.CHEX.PC.CD,
2023-01-01,AGO,SH.XPD.CHEX.PC.CD,
1960-01-01,ALB,SH.XPD.CHEX.PC.CD,
1961-01-01,ALB,SH.XPD.CHEX.PC.CD,
1962-01-01,ALB,SH.XPD.CHEX.PC.CD,
1963-01-01,ALB,SH.XPD.CHEX.PC.CD,
1964-01-01,ALB,SH.XPD.CHEX.PC.CD,
1965-01-01,ALB,SH.XPD.CHEX.PC.CD,
1966-01-01,ALB,SH.XPD.CHEX.PC.CD,
1967-01-01,ALB,SH.XPD.CHEX.PC.CD,
1968-01-01,ALB,SH.XPD.CHEX.PC.CD,
1969-01-01,ALB,SH.XPD.CHEX.PC.CD,
1970-01-01,ALB,SH.XPD.CHEX.PC.CD,
1971-01-01,ALB,SH.XPD.CHEX.PC.CD,
1972-01-01,ALB,SH.XPD.CHEX.PC.CD,
1973-01-01,ALB,SH.XPD.CHEX.PC.CD,
1974-01-01,ALB,SH.XPD.CHEX.PC.CD,
1975-01-01,ALB,SH.XPD.CHEX.PC.CD,
1976-01-01,ALB,SH.XPD.CHEX.PC.CD,
1977-01-01,ALB,SH.XPD.CHEX.PC.CD,
1978-01-01,ALB,SH.XPD.CHEX.PC.CD,
1979-01-01,ALB,SH.XPD.CHEX.PC.CD,
1980-01-01,ALB,SH.XPD.CHEX.PC.CD,
1981-01-01,ALB,SH.XPD.CHEX.PC.CD,
1982-01-01,ALB,SH.XPD.CHEX.PC.CD,
1983-01-01,ALB,SH.XPD.CHEX.PC.CD,
1984-01-01,ALB,SH.XPD.CHEX.PC.CD,
1985-01-01,ALB,SH.XPD.CHEX.PC.CD,
1986-01-01,ALB,SH.XPD.CHEX.PC.CD,
1987-01-01,ALB,SH.XPD.CHEX.PC.CD,
1988-01-01,ALB,SH.XPD.CHEX.PC.CD,
1989-01-01,ALB,SH.XPD.CHEX.PC.CD,
1990-01-01,ALB,SH.XPD.CHEX.PC.CD,
1991-01-01,ALB,SH.XPD.CHEX.PC.CD,
1992-01-01,ALB,SH.XPD.CHEX.PC.CD,
1993-01-01,ALB,SH.XPD.CHEX.PC.CD,
1994-01-01,ALB,SH.XPD.CHEX.PC.CD,
1995-01-01,ALB,SH.XPD.CHEX.PC.CD,
1996-01-01,ALB,SH.XPD.CHEX.PC.CD,
1997-01-01,ALB,SH.XPD.CHEX.PC.CD,
1998-01-01,ALB,SH.XPD.CHEX.PC.CD,
1999-01-01,ALB,SH.XPD.CHEX.PC.CD,
